origen,fecha_hora,real,pred_analogo,pred_cronologico
Origen 6,2026-03-02 10:00:00,101.84342,124.21713,115.26638
Origen 6,2026-03-02 11:00:00,104.47142,125.07317,115.26638
Origen 6,2026-03-02 12:00:00,104.47142,126.331406,115.26638
Origen 6,2026-03-02 13:00:00,104.47142,126.38027,116.54505
Origen 6,2026-03-02 14:00:00,105.49242,126.89258,116.75219
Origen 6,2026-03-02 15:00:00,105.49242,126.8408,117.15903
Origen 6,2026-03-02 16:00:00,106.34242,126.92441,117.15903
Origen 6,2026-03-02 17:00:00,107.06242,130.0335,121.258545
Origen 6,2026-03-02 18:00:00,108.40842,130.85417,121.62871
Origen 6,2026-03-02 19:00:00,108.40842,130.85417,121.62871
Origen 6,2026-03-02 20:00:00,108.40742,130.17235,121.40289
Origen 6,2026-03-02 21:00:00,108.40742,129.88899,120.62643
Origen 6,2026-03-02 22:00:00,107.06242,129.46758,122.00474
Origen 6,2026-03-02 23:00:00,105.49242,128.76743,121.48187
Origen 6,2026-03-03 00:00:00,111.27833,125.052055,115.95358
Origen 6,2026-03-03 01:00:00,111.27833,124.44929,115.83715
Origen 6,2026-03-03 02:00:00,111.27833,123.70318,114.98153
Origen 6,2026-03-03 03:00:00,111.27833,122.84309,113.874054
Origen 6,2026-03-03 04:00:00,113.90633,123.958954,114.731026
Origen 6,2026-03-03 05:00:00,114.77733,125.16547,117.10807
Origen 6,2026-03-03 06:00:00,114.77733,125.39695,117.44462
Origen 6,2026-03-03 07:00:00,114.77733,126.44103,118.140305
Origen 6,2026-03-03 08:00:00,113.90633,127.12756,118.73778
Origen 6,2026-03-03 09:00:00,111.27833,126.49639,118.47394
Origen 6,2026-03-03 10:00:00,111.27833,126.75319,118.47394
Origen 6,2026-03-03 11:00:00,111.27833,125.79209,118.779
Origen 6,2026-03-03 12:00:00,111.27833,125.79209,118.779
Origen 6,2026-03-03 13:00:00,113.90633,125.83643,119.294556
Origen 6,2026-03-03 14:00:00,114.77733,126.96073,119.456795
Origen 6,2026-03-03 15:00:00,116.49733,126.82616,119.30508
Origen 6,2026-03-03 16:00:00,116.49733,126.88018,122.2568
Origen 6,2026-03-03 17:00:00,117.84233,128.4679,125.280815
Origen 6,2026-03-03 18:00:00,125.77733,128.85649,128.15164
Origen 6,2026-03-03 19:00:00,195.77733,128.85649,128.15164
Origen 6,2026-03-03 20:00:00,117.84333,128.06624,127.51915
Origen 6,2026-03-03 21:00:00,117.84333,127.842026,127.09035
Origen 6,2026-03-03 22:00:00,117.84333,126.8835,123.91494
Origen 6,2026-03-03 23:00:00,116.49733,122.584915,119.43206
Origen 6,2026-03-04 00:00:00,113.48755,123.72824,121.76721
Origen 6,2026-03-04 01:00:00,113.48755,124.5264,120.05404
Origen 6,2026-03-04 02:00:00,113.48755,124.24591,119.93158
Origen 6,2026-03-04 03:00:00,113.48755,124.15666,119.77603
Origen 6,2026-03-04 04:00:00,113.48755,123.151,122.69001
Origen 6,2026-03-04 05:00:00,116.11555,124.65889,123.5092
Origen 6,2026-03-04 06:00:00,116.11555,124.1749,123.24869
Origen 6,2026-03-04 07:00:00,113.48755,125.09983,123.5092
Origen 6,2026-03-04 08:00:00,113.48755,126.4341,123.81778
Origen 6,2026-03-04 09:00:00,113.48755,126.780754,121.050514
Origen 6,2026-03-04 10:00:00,113.48755,126.917206,121.849045
Origen 6,2026-03-04 11:00:00,113.48755,127.246735,122.83442
Origen 6,2026-03-04 12:00:00,113.48755,127.66305,122.83442
Origen 6,2026-03-04 13:00:00,113.48755,128.28474,126.37804
Origen 6,2026-03-04 14:00:00,116.11555,129.11174,126.5499
Origen 6,2026-03-04 15:00:00,116.11555,131.02156,132.61487
Origen 6,2026-03-04 16:00:00,116.48655,131.02156,135.1381
Origen 6,2026-03-04 17:00:00,120.68655,131.13776,135.46068
Origen 6,2026-03-04 18:00:00,120.68655,140.10524,142.80951
Origen 6,2026-03-04 19:00:00,127.98655,171.00873,184.58324
Origen 6,2026-03-04 20:00:00,120.68655,130.73586,135.25298
Origen 6,2026-03-04 21:00:00,120.68655,130.50697,135.0503
Origen 6,2026-03-04 22:00:00,120.05155,129.78584,134.61472
Origen 6,2026-03-04 23:00:00,116.48655,128.68922,131.27866
Origen 6,2026-03-05 00:00:00,115.21316,125.26428,123.68936
Origen 6,2026-03-05 01:00:00,115.21316,124.911415,122.87876
Origen 6,2026-03-05 02:00:00,115.21316,124.8674,122.6765
Origen 6,2026-03-05 03:00:00,115.21316,124.70442,122.6765
Origen 6,2026-03-05 04:00:00,115.21316,125.211426,123.06318
Origen 6,2026-03-05 05:00:00,115.21316,129.00706,128.70905
Origen 6,2026-03-05 06:00:00,115.21316,129.26846,128.73636
Origen 6,2026-03-05 07:00:00,115.21316,127.60504,125.50176
Origen 6,2026-03-05 08:00:00,115.21316,128.10796,125.79749
Origen 6,2026-03-05 09:00:00,115.21316,128.10796,125.87099
Origen 6,2026-03-05 10:00:00,115.21316,128.10796,125.87099
Origen 6,2026-03-05 11:00:00,115.21316,130.41066,125.87099
Origen 6,2026-03-05 12:00:00,115.21316,130.66331,125.87099
Origen 6,2026-03-05 13:00:00,115.21316,130.70937,126.3637
Origen 6,2026-03-05 14:00:00,115.21316,133.58466,129.82162
Origen 6,2026-03-05 15:00:00,115.21316,133.58466,130.07729
Origen 6,2026-03-05 16:00:00,115.21316,133.58466,134.83911
Origen 6,2026-03-05 17:00:00,119.71216,133.58395,136.11794
Origen 6,2026-03-05 18:00:00,121.77716,133.58395,136.11794
Origen 6,2026-03-05 19:00:00,121.77716,142.46515,141.94722
Origen 6,2026-03-05 20:00:00,121.77716,133.69508,136.18521
Origen 6,2026-03-05 21:00:00,120.21216,133.51797,136.01335
Origen 6,2026-03-05 22:00:00,119.71216,132.91776,135.74603
Origen 6,2026-03-05 23:00:00,115.21316,131.98453,131.79723
Origen 6,2026-03-06 00:00:00,110.28468,124.0143,120.22458
Origen 6,2026-03-06 01:00:00,110.28468,123.98527,120.29752
Origen 6,2026-03-06 02:00:00,110.28468,123.74046,120.1432
Origen 6,2026-03-06 03:00:00,110.28468,123.607414,119.991425
Origen 6,2026-03-06 04:00:00,110.28468,124.08914,120.38411
Origen 6,2026-03-06 05:00:00,110.28468,124.2128,121.24652
Origen 6,2026-03-06 06:00:00,110.28468,124.2128,121.24652
Origen 6,2026-03-06 07:00:00,110.28468,124.39245,121.491325
Origen 6,2026-03-06 08:00:00,110.28468,124.695564,121.64471
Origen 6,2026-03-06 09:00:00,110.28468,124.695564,121.64471
Origen 6,2026-03-06 10:00:00,110.28468,124.72227,122.08814
Origen 6,2026-03-06 11:00:00,110.28468,124.77693,122.08814
Origen 6,2026-03-06 12:00:00,110.28468,124.77693,122.08814
Origen 6,2026-03-06 13:00:00,110.28468,125.33269,122.162056
Origen 6,2026-03-06 14:00:00,110.28468,125.773735,122.34766
Origen 6,2026-03-06 15:00:00,110.28468,125.773735,122.73196
Origen 6,2026-03-06 16:00:00,114.78368,125.773735,123.70607
Origen 6,2026-03-06 17:00:00,114.78368,127.78972,126.57247
Origen 6,2026-03-06 18:00:00,116.78368,136.2857,129.95769
Origen 6,2026-03-06 19:00:00,116.84868,136.2857,130.431
Origen 6,2026-03-06 20:00:00,116.78368,136.2857,129.91953
Origen 6,2026-03-06 21:00:00,116.78368,127.78972,127.2798
Origen 6,2026-03-06 22:00:00,114.78368,127.21525,126.39334
Origen 6,2026-03-06 23:00:00,110.28468,124.58662,123.10514
Origen 6,2026-03-07 00:00:00,114.4743,123.72972,119.62238
Origen 6,2026-03-07 01:00:00,114.4743,123.64979,118.249756
Origen 6,2026-03-07 02:00:00,114.4743,123.281204,118.249756
Origen 6,2026-03-07 03:00:00,114.4743,123.01555,118.01774
Origen 6,2026-03-07 04:00:00,114.4743,123.33753,119.50618
Origen 6,2026-03-07 05:00:00,114.4743,123.46044,119.50618
Origen 6,2026-03-07 06:00:00,114.4743,123.46044,119.66413
Origen 6,2026-03-07 07:00:00,114.4733,123.75887,118.291046
Origen 6,2026-03-07 08:00:00,114.4733,123.827095,119.235535
Origen 6,2026-03-07 09:00:00,114.3813,123.05714,119.235535
Origen 6,2026-03-07 10:00:00,114.3813,123.05714,119.235535
Origen 6,2026-03-07 11:00:00,114.4733,123.50507,119.357254
Origen 6,2026-03-07 12:00:00,114.3813,123.50507,119.357254
Origen 6,2026-03-07 13:00:00,114.4743,123.49748,119.64611
Origen 6,2026-03-07 14:00:00,114.4733,123.1857,119.614784
Origen 6,2026-03-07 15:00:00,114.4743,123.1857,119.625336
Origen 6,2026-03-07 16:00:00,114.4753,123.4877,124.07008
Origen 6,2026-03-07 17:00:00,115.7523,123.4877,124.07008
Origen 6,2026-03-07 18:00:00,116.2523,125.39575,126.8679
Origen 6,2026-03-07 19:00:00,116.2523,125.39575,128.2207
Origen 6,2026-03-07 20:00:00,116.2523,125.39575,126.61321
Origen 6,2026-03-07 21:00:00,116.2523,124.83204,126.73632
Origen 6,2026-03-07 22:00:00,115.9083,122.93257,123.93048
Origen 6,2026-03-07 23:00:00,115.7523,122.023026,120.853546
Origen 6,2026-03-08 00:00:00,108.18068,121.56348,120.7611
Origen 6,2026-03-08 01:00:00,108.18068,121.51618,120.72511
Origen 6,2026-03-08 02:00:00,108.18068,122.00644,120.682976
Origen 6,2026-03-08 03:00:00,108.18068,122.91087,120.64057
Origen 6,2026-03-08 04:00:00,108.18068,123.44726,121.01803
Origen 6,2026-03-08 05:00:00,108.18068,123.57029,120.894585
Origen 6,2026-03-08 06:00:00,108.18068,123.57029,120.0387
Origen 6,2026-03-08 07:00:00,108.17768,123.57029,119.83064
Origen 6,2026-03-08 08:00:00,101.70468,123.74901,119.98193
Origen 6,2026-03-08 09:00:00,101.70468,124.004906,119.98193
Origen 6,2026-03-08 10:00:00,101.70468,123.58815,119.92976
Origen 6,2026-03-08 11:00:00,101.70468,123.6423,119.81698
Origen 6,2026-03-08 12:00:00,101.70468,123.88226,119.705
Origen 6,2026-03-08 13:00:00,101.70468,123.92025,120.15134
Origen 6,2026-03-08 14:00:00,108.17768,124.426506,120.11427
Origen 6,2026-03-08 15:00:00,108.18068,124.426506,120.12486
Origen 6,2026-03-08 16:00:00,108.18068,124.426506,120.12486
Origen 6,2026-03-08 17:00:00,109.94868,126.34905,123.190056
Origen 6,2026-03-08 18:00:00,110.04868,126.83885,123.11295
Origen 6,2026-03-08 19:00:00,110.04868,126.83885,123.16392
Origen 6,2026-03-08 20:00:00,110.04868,126.83885,123.16392
Origen 6,2026-03-08 21:00:00,110.04868,126.83885,123.16392
Origen 6,2026-03-08 22:00:00,110.04868,126.00202,123.08449
Origen 6,2026-03-08 23:00:00,109.94868,125.13126,123.06248
Origen 6,2026-03-09 00:00:00,102.03342,126.71699,118.87481
Origen 6,2026-03-09 01:00:00,102.03342,125.89259,118.66962
Origen 6,2026-03-09 02:00:00,102.03342,125.29193,117.996124
Origen 6,2026-03-09 03:00:00,102.03342,124.851685,116.6844
Origen 6,2026-03-09 04:00:00,102.03342,127.034966,118.47874
Origen 6,2026-03-09 05:00:00,102.03342,128.85974,120.37579
Origen 6,2026-03-09 06:00:00,102.03342,128.8071,120.74537
Origen 6,2026-03-09 07:00:00,102.03342,129.15718,120.83199
Origen 6,2026-03-09 08:00:00,102.03342,126.170784,116.72787
Origen 6,2026-03-09 09:00:00,102.03342,125.01502,116.58379
Origen 6,2026-03-09 10:00:00,102.03342,125.15055,116.45689
Origen 6,2026-03-09 11:00:00,102.03342,126.57229,116.60375
Origen 6,2026-03-09 12:00:00,102.03342,126.57229,116.642075
Origen 6,2026-03-09 13:00:00,102.03342,126.66352,118.06085
Origen 6,2026-03-09 14:00:00,111.37742,130.52937,122.547
Origen 6,2026-03-09 15:00:00,111.37742,130.52937,122.83418
Origen 6,2026-03-09 16:00:00,113.37742,130.52937,122.83418
Origen 6,2026-03-09 17:00:00,114.37742,130.84918,123.81949
Origen 6,2026-03-09 18:00:00,116.37742,131.92545,124.18888
Origen 6,2026-03-09 19:00:00,140.37742,131.92545,124.3242
Origen 6,2026-03-09 20:00:00,116.37742,131.05542,123.67393
Origen 6,2026-03-09 21:00:00,116.37742,130.63448,123.25805
Origen 6,2026-03-09 22:00:00,113.37742,129.75868,122.6041
Origen 6,2026-03-09 23:00:00,111.37742,128.94612,122.07044
Origen 6,2026-03-10 00:00:00,107.66054,124.25704,115.1414
Origen 6,2026-03-10 01:00:00,107.66054,123.53206,114.93531
Origen 6,2026-03-10 02:00:00,107.66054,122.31774,113.91599
Origen 6,2026-03-10 03:00:00,107.66054,122.14427,113.16943
Origen 6,2026-03-10 04:00:00,107.66054,122.57136,114.00858
Origen 6,2026-03-10 05:00:00,107.66054,123.59981,115.78209
Origen 6,2026-03-10 06:00:00,107.66054,123.73278,116.114815
Origen 6,2026-03-10 07:00:00,114.29354,124.81882,116.75147
Origen 6,2026-03-10 08:00:00,107.66054,125.86547,117.341896
Origen 6,2026-03-10 09:00:00,107.66054,126.05016,117.05315
Origen 6,2026-03-10 10:00:00,107.66054,126.30605,117.05315
Origen 6,2026-03-10 11:00:00,107.66054,126.36142,117.05315
Origen 6,2026-03-10 12:00:00,107.66054,126.39167,117.28322
Origen 6,2026-03-10 13:00:00,107.66054,126.3458,118.12865
Origen 6,2026-03-10 14:00:00,121.00454,130.59587,125.86458
Origen 6,2026-03-10 15:00:00,121.00454,130.59587,126.0546
Origen 6,2026-03-10 16:00:00,166.00454,130.59587,127.052956
Origen 6,2026-03-10 17:00:00,166.00454,130.84094,127.052956
Origen 6,2026-03-10 18:00:00,758.85354,132.86263,133.6984
Origen 6,2026-03-10 19:00:00,805.09154,148.7104,151.61395
Origen 6,2026-03-10 20:00:00,166.00454,131.98642,129.57368
Origen 6,2026-03-10 21:00:00,166.00454,131.75533,129.13797
Origen 6,2026-03-10 22:00:00,166.00454,129.4332,125.54448
Origen 6,2026-03-10 23:00:00,166.00454,127.78936,123.761345
Origen 6,2026-03-11 00:00:00,118.17152,126.34471,119.4826
Origen 6,2026-03-11 01:00:00,118.08252,125.46502,117.93369
Origen 6,2026-03-11 02:00:00,118.08252,124.9934,117.7682
Origen 6,2026-03-11 03:00:00,118.08252,124.822815,117.60608
Origen 6,2026-03-11 04:00:00,118.17152,124.46389,117.86117
Origen 6,2026-03-11 05:00:00,126.95052,125.85958,118.56125
Origen 6,2026-03-11 06:00:00,126.95052,125.25204,118.501114
Origen 6,2026-03-11 07:00:00,118.17152,126.801,122.708786
Origen 6,2026-03-11 08:00:00,118.17152,128.35774,118.857475
Origen 6,2026-03-11 09:00:00,118.08252,128.65395,118.66605
Origen 6,2026-03-11 10:00:00,118.08252,129.04718,118.66605
Origen 6,2026-03-11 11:00:00,118.17152,129.64816,119.79213
Origen 6,2026-03-11 12:00:00,118.08252,129.7828,120.44894
Origen 6,2026-03-11 13:00:00,118.17152,130.08783,121.042435
Origen 6,2026-03-11 14:00:00,126.95052,133.38556,129.93327
Origen 6,2026-03-11 15:00:00,126.95052,133.38556,130.12947
Origen 6,2026-03-11 16:00:00,139.95052,173.53217,166.27518
Origen 6,2026-03-11 17:00:00,149.95052,173.73253,167.59486
Origen 6,2026-03-11 18:00:00,1135.36452,336.72107,486.2863
Origen 6,2026-03-11 19:00:00,761.95052,334.46347,515.8954
Origen 6,2026-03-11 20:00:00,761.95052,189.01233,182.78543
Origen 6,2026-03-11 21:00:00,189.95052,188.7847,182.32292
Origen 6,2026-03-11 22:00:00,139.95052,187.64313,181.8306
Origen 6,2026-03-11 23:00:00,126.95052,183.96252,177.43352
Origen 6,2026-03-12 00:00:00,138.33999,140.49117,134.79366
Origen 6,2026-03-12 01:00:00,138.33999,136.94586,134.57178
Origen 6,2026-03-12 02:00:00,138.33999,135.35318,134.39317
Origen 6,2026-03-12 03:00:00,138.33999,134.19409,134.27327
Origen 6,2026-03-12 04:00:00,138.33999,137.12595,135.00272
Origen 6,2026-03-12 05:00:00,138.46299,152.51154,144.19315
Origen 6,2026-03-12 06:00:00,138.46299,153.20032,145.10236
Origen 6,2026-03-12 07:00:00,138.46299,144.56554,142.31578
Origen 6,2026-03-12 08:00:00,138.46299,145.50484,142.57742
Origen 6,2026-03-12 09:00:00,138.33999,145.50484,142.57742
Origen 6,2026-03-12 10:00:00,138.33999,145.50484,142.57742
Origen 6,2026-03-12 11:00:00,138.46299,145.56862,142.57742
Origen 6,2026-03-12 12:00:00,138.46299,145.56862,142.57742
Origen 6,2026-03-12 13:00:00,143.33999,147.10162,143.75002
Origen 6,2026-03-12 14:00:00,158.33999,157.5857,152.67963
Origen 6,2026-03-12 15:00:00,158.33999,157.5857,153.03444
Origen 6,2026-03-12 16:00:00,158.33999,157.48189,160.17007
Origen 6,2026-03-12 17:00:00,198.33999,184.76834,167.45602
Origen 6,2026-03-12 18:00:00,291.23999,346.3163,613.7136
Origen 6,2026-03-12 19:00:00,807.42699,349.52863,531.35645
Origen 6,2026-03-12 20:00:00,807.42699,348.84515,540.52814
Origen 6,2026-03-12 21:00:00,188.33999,186.59659,201.3255
Origen 6,2026-03-12 22:00:00,158.33999,154.65094,165.84032
Origen 6,2026-03-12 23:00:00,143.33999,152.66267,155.33546
Origen 6,2026-03-13 00:00:00,142.33338,145.6025,153.09158
Origen 6,2026-03-13 01:00:00,142.33338,144.80223,152.67706
Origen 6,2026-03-13 02:00:00,142.33338,144.40956,152.33653
Origen 6,2026-03-13 03:00:00,142.33338,144.29893,152.26514
Origen 6,2026-03-13 04:00:00,152.33338,144.67622,152.72594
Origen 6,2026-03-13 05:00:00,156.33338,145.62291,154.33028
Origen 6,2026-03-13 06:00:00,156.33338,145.62291,154.43414
Origen 6,2026-03-13 07:00:00,156.33338,146.21106,154.64526
Origen 6,2026-03-13 08:00:00,152.33338,146.4698,154.8405
Origen 6,2026-03-13 09:00:00,142.33338,146.63191,154.8405
Origen 6,2026-03-13 10:00:00,142.33338,146.63191,154.94333
Origen 6,2026-03-13 11:00:00,142.33338,146.69618,154.94333
Origen 6,2026-03-13 12:00:00,109.61438,147.83513,155.49487
Origen 6,2026-03-13 13:00:00,142.33338,175.18591,158.81636
Origen 6,2026-03-13 14:00:00,152.33338,176.91353,177.1754
Origen 6,2026-03-13 15:00:00,156.33338,180.18422,177.33507
Origen 6,2026-03-13 16:00:00,161.45638,180.18422,177.87639
Origen 6,2026-03-13 17:00:00,180.33338,188.58192,200.49884
Origen 6,2026-03-13 18:00:00,284.23338,240.67982,262.4433
Origen 6,2026-03-13 19:00:00,800.42038,350.1572,532.8888
Origen 6,2026-03-13 20:00:00,284.23338,349.85062,532.4021
Origen 6,2026-03-13 21:00:00,180.33338,183.4626,189.74677
Origen 6,2026-03-13 22:00:00,181.33338,175.87117,173.18556
Origen 6,2026-03-13 23:00:00,161.45638,174.19774,156.05934
Origen 6,2026-03-14 00:00:00,185.07122,167.28636,152.07555
Origen 6,2026-03-14 01:00:00,185.07122,167.4237,152.07555
Origen 6,2026-03-14 02:00:00,185.07122,166.46431,151.96906
Origen 6,2026-03-14 03:00:00,185.07122,166.28026,152.10403
Origen 6,2026-03-14 04:00:00,185.07122,172.02162,160.11044
Origen 6,2026-03-14 05:00:00,185.07122,173.17879,162.88443
Origen 6,2026-03-14 06:00:00,165.97122,173.17879,162.21336
Origen 6,2026-03-14 07:00:00,165.97122,175.28342,162.89786
Origen 6,2026-03-14 08:00:00,157.07122,175.15977,160.41942
Origen 6,2026-03-14 09:00:00,157.07122,169.02406,152.4813
Origen 6,2026-03-14 10:00:00,157.07122,169.02406,152.4813
Origen 6,2026-03-14 11:00:00,165.97122,169.09816,152.4813
Origen 6,2026-03-14 12:00:00,165.97122,136.49063,130.9711
Origen 6,2026-03-14 13:00:00,165.97122,166.68321,152.51788
Origen 6,2026-03-14 14:00:00,165.97122,174.26736,162.75998
Origen 6,2026-03-14 15:00:00,165.97122,174.81534,165.94852
Origen 6,2026-03-14 16:00:00,186.07122,174.81534,169.0846
Origen 6,2026-03-14 17:00:00,266.07122,181.37163,179.9148
Origen 6,2026-03-14 18:00:00,332.19422,230.41295,249.5515
Origen 6,2026-03-14 19:00:00,332.19422,344.03098,488.50327
Origen 6,2026-03-14 20:00:00,332.19422,234.0255,251.00769
Origen 6,2026-03-14 21:00:00,266.07122,183.64325,181.25241
Origen 6,2026-03-14 22:00:00,266.07122,182.81769,181.51024
Origen 6,2026-03-14 23:00:00,201.07122,174.08131,168.09525
Origen 6,2026-03-15 00:00:00,229.49337,181.34619,180.72845
Origen 6,2026-03-15 01:00:00,229.49337,181.49509,180.93646
Origen 6,2026-03-15 02:00:00,229.49337,180.45505,181.21118
Origen 6,2026-03-15 03:00:00,229.49337,180.45505,181.21118
Origen 6,2026-03-15 04:00:00,229.49337,180.72623,182.67783
Origen 6,2026-03-15 05:00:00,229.49337,181.71434,182.37215
Origen 6,2026-03-15 06:00:00,194.49337,181.6576,176.57835
Origen 6,2026-03-15 07:00:00,170.49337,181.8187,176.42558
Origen 6,2026-03-15 08:00:00,117.71437,172.60402,164.84903
Origen 6,2026-03-15 09:00:00,117.62437,173.21594,164.84903
Origen 6,2026-03-15 10:00:00,117.62437,173.21594,164.84903
Origen 6,2026-03-15 11:00:00,170.49337,181.83856,177.3672
Origen 6,2026-03-15 12:00:00,170.49337,181.70638,178.10472
Origen 6,2026-03-15 13:00:00,170.49337,181.6952,178.45401
Origen 6,2026-03-15 14:00:00,171.49337,182.76572,181.62668
Origen 6,2026-03-15 15:00:00,171.49337,182.76572,181.73793
Origen 6,2026-03-15 16:00:00,229.49337,182.76572,187.05263
Origen 6,2026-03-15 17:00:00,272.41637,226.82411,240.55112
Origen 6,2026-03-15 18:00:00,299.49337,249.98,289.34387
Origen 6,2026-03-15 19:00:00,344.49337,251.00949,300.26224
Origen 6,2026-03-15 20:00:00,339.49337,249.88109,300.26224
Origen 6,2026-03-15 21:00:00,279.49337,228.97424,249.60172
Origen 6,2026-03-15 22:00:00,272.41637,228.63908,249.44891
Origen 6,2026-03-15 23:00:00,272.41637,192.14828,200.86171
Origen 6,2026-03-16 00:00:00,279.95154,226.39575,236.02522
Origen 6,2026-03-16 01:00:00,269.95154,225.09435,234.87906
Origen 6,2026-03-16 02:00:00,219.95154,223.58206,232.93188
Origen 6,2026-03-16 03:00:00,219.95154,225.49733,233.50894
Origen 6,2026-03-16 04:00:00,269.95154,226.7484,235.6011
Origen 6,2026-03-16 05:00:00,279.95154,231.58032,239.58026
Origen 6,2026-03-16 06:00:00,299.07454,194.7418,210.97314
Origen 6,2026-03-16 07:00:00,279.95154,195.63763,197.22499
Origen 6,2026-03-16 08:00:00,231.91454,155.99178,153.1081
Origen 6,2026-03-16 09:00:00,219.95154,155.99178,153.1081
Origen 6,2026-03-16 10:00:00,269.95154,155.99178,153.1081
Origen 6,2026-03-16 11:00:00,279.95154,198.73024,197.7413
Origen 6,2026-03-16 12:00:00,279.95154,198.86124,197.7413
Origen 6,2026-03-16 13:00:00,279.95154,198.93132,200.74976
Origen 6,2026-03-16 14:00:00,299.07454,200.49835,205.73308
Origen 6,2026-03-16 15:00:00,299.07454,200.49835,207.89136
Origen 6,2026-03-16 16:00:00,319.95154,238.52019,253.13107
Origen 6,2026-03-16 17:00:00,336.95154,261.0057,277.84882
Origen 6,2026-03-16 18:00:00,336.95154,272.56726,302.4996
Origen 6,2026-03-16 19:00:00,799.03854,296.7192,340.43155
Origen 6,2026-03-16 20:00:00,339.95154,284.195,336.65298
Origen 6,2026-03-16 21:00:00,339.95154,268.00732,289.53946
Origen 6,2026-03-16 22:00:00,336.95154,266.45428,274.60458
Origen 6,2026-03-16 23:00:00,319.95154,265.1396,268.57803
Origen 6,2026-03-17 00:00:00,306.49125,263.5335,278.4552
Origen 6,2026-03-17 01:00:00,306.49125,253.98444,262.14722
Origen 6,2026-03-17 02:00:00,280.36825,228.58347,223.50233
