fecha_hora,real,pred_A,pred_B
2026-07-02 03:00:00,782.59321,791.9893961157836,816.0825721615037
2026-07-02 04:00:00,782.59321,792.1309057847069,814.3343157425801
2026-07-02 05:00:00,782.59321,792.1263065082246,817.8375070643132
2026-07-02 06:00:00,782.59321,754.9113737343398,771.1909118818634
2026-07-02 07:00:00,782.59321,755.0111076027223,771.8789373344434
2026-07-02 08:00:00,774.46621,753.4120595624321,772.3144123525259
2026-07-02 09:00:00,782.59321,758.8747028404579,776.2050390476082
2026-07-02 10:00:00,782.59321,760.5751276172325,782.3892198365095
2026-07-02 11:00:00,782.59321,763.0404979425366,803.369026888423
2026-07-02 12:00:00,782.59321,777.8897199330504,786.7492958613149
2026-07-02 13:00:00,782.59321,781.6329718825848,789.4489454022255
2026-07-02 14:00:00,792.59321,788.9772565009976,793.6469744353816
2026-07-02 15:00:00,792.59321,796.5744290378352,809.2840336382616
2026-07-02 16:00:00,892.59321,802.4867636777302,811.694357838656
2026-07-02 17:00:00,892.59321,824.3623436459775,840.1325325102413
2026-07-02 18:00:00,892.59321,882.2348995149894,883.3440701341063
2026-07-02 19:00:00,893.09321,899.423958567897,893.5769192297929
2026-07-02 20:00:00,893.09321,880.4286718217529,887.4102212747633
2026-07-02 21:00:00,892.59321,863.2765761592401,879.8056199257825
2026-07-02 22:00:00,892.59321,828.078595198669,842.9114990742745
2026-07-02 23:00:00,792.59321,813.7833141688645,829.4858884012607
2026-07-03 00:00:00,792.40976,794.6978246307442,776.3244016712542
2026-07-03 01:00:00,761.05376,791.886744826406,770.1824931867966
2026-07-03 02:00:00,752.40976,791.3128037238581,758.356559008936
2026-07-03 03:00:00,752.40976,790.4946436755778,754.5729138538131
2026-07-03 04:00:00,752.40976,789.9416693620647,753.8522862161966
2026-07-03 05:00:00,761.05376,788.671296135592,758.8911100031171
2026-07-03 06:00:00,792.40976,712.5364145664979,703.0617870818695
2026-07-03 07:00:00,752.40976,715.7776109733907,707.4514135742719
2026-07-03 08:00:00,752.40976,717.0645992240527,708.4539476423016
2026-07-03 09:00:00,752.40976,724.6028772309432,712.4128415601293
2026-07-03 10:00:00,752.40976,729.3940196109452,716.1684628638465
2026-07-03 11:00:00,792.40976,730.4252094616991,720.6722146003705
2026-07-03 12:00:00,752.40976,760.4084256066454,740.2690537672952
2026-07-03 13:00:00,752.40976,764.7741094931852,745.4493617466431
2026-07-03 14:00:00,792.40976,777.8985645364011,764.9774197543401
2026-07-03 15:00:00,877.40976,782.5545600612938,771.499255769324
2026-07-03 16:00:00,877.40976,806.9415436157361,817.5168486548769
2026-07-03 17:00:00,877.40976,815.4211495706949,819.0727126237603
2026-07-03 18:00:00,882.40976,877.1329917813118,864.5446099188639
2026-07-03 19:00:00,892.90976,885.176262681354,875.6508964920758
2026-07-03 20:00:00,892.90976,864.4096376751431,875.6153420652236
2026-07-03 21:00:00,877.40976,870.886799935482,879.8871308484006
2026-07-03 22:00:00,822.40976,846.7027531562894,864.861411402014
2026-07-03 23:00:00,822.40976,809.3129849225875,823.854570352592
