ds,y,NHITS,ventana,semilla
2026-06-25 01:00:00,662.70216,661.924,completa,42
2026-06-25 02:00:00,662.70216,653.8803,completa,42
2026-06-25 03:00:00,662.90216,656.63696,completa,42
2026-06-25 04:00:00,662.90216,660.3154,completa,42
2026-06-25 05:00:00,666.70216,673.5699,completa,42
2026-06-25 06:00:00,662.70216,688.46265,completa,42
2026-06-25 07:00:00,662.70216,690.9859,completa,42
2026-06-25 08:00:00,652.70216,684.6157,completa,42
2026-06-25 09:00:00,652.70216,679.55054,completa,42
2026-06-25 10:00:00,662.90216,683.39075,completa,42
2026-06-25 11:00:00,662.90216,695.2879,completa,42
2026-06-25 12:00:00,662.90216,692.7066,completa,42
2026-06-25 13:00:00,663.16616,706.74255,completa,42
2026-06-25 14:00:00,669.70216,737.4705,completa,42
2026-06-25 15:00:00,677.70216,768.83435,completa,42
2026-06-25 16:00:00,697.70216,790.526,completa,42
2026-06-25 17:00:00,701.41616,827.1825,completa,42
2026-06-25 18:00:00,707.70216,892.0959,completa,42
2026-06-25 19:00:00,1246.70216,939.31555,completa,42
2026-06-25 20:00:00,1245.70216,919.31805,completa,42
2026-06-25 21:00:00,707.70216,854.2862,completa,42
2026-06-25 22:00:00,697.70216,782.4051,completa,42
2026-06-25 23:00:00,697.70216,748.0328,completa,42
2026-06-26 00:00:00,669.473,681.2245,completa,42
2026-06-26 01:00:00,669.473,673.61566,completa,42
2026-06-26 02:00:00,669.473,670.8569,completa,42
2026-06-26 03:00:00,669.473,675.0601,completa,42
2026-06-26 04:00:00,669.473,678.64185,completa,42
2026-06-26 05:00:00,669.473,693.3678,completa,42
2026-06-26 06:00:00,669.473,704.70636,completa,42
2026-06-26 07:00:00,669.473,699.4695,completa,42
2026-06-26 08:00:00,669.473,692.05676,completa,42
2026-06-26 09:00:00,669.473,690.22864,completa,42
2026-06-26 10:00:00,669.473,695.1889,completa,42
2026-06-26 11:00:00,669.473,708.80566,completa,42
2026-06-26 12:00:00,669.473,714.5599,completa,42
2026-06-26 13:00:00,669.473,735.5618,completa,42
2026-06-26 14:00:00,691.334,763.9199,completa,42
2026-06-26 15:00:00,695.473,789.29517,completa,42
2026-06-26 16:00:00,697.473,792.8703,completa,42
2026-06-26 17:00:00,707.473,827.72107,completa,42
2026-06-26 18:00:00,712.473,891.9908,completa,42
2026-06-26 19:00:00,1246.473,924.7713,completa,42
2026-06-26 20:00:00,712.473,901.8678,completa,42
2026-06-26 21:00:00,712.473,846.3311,completa,42
2026-06-26 22:00:00,707.473,761.53107,completa,42
2026-06-26 23:00:00,697.473,726.7171,completa,42
2026-06-27 00:00:00,709.58972,680.3469,completa,42
2026-06-27 01:00:00,697.58972,657.4654,completa,42
2026-06-27 02:00:00,697.58972,650.44604,completa,42
2026-06-27 03:00:00,693.58972,639.4129,completa,42
2026-06-27 04:00:00,693.58972,624.71716,completa,42
2026-06-27 05:00:00,693.58972,620.9267,completa,42
2026-06-27 06:00:00,693.58972,620.4641,completa,42
2026-06-27 07:00:00,687.58972,612.2909,completa,42
2026-06-27 08:00:00,687.58972,600.74133,completa,42
2026-06-27 09:00:00,682.58972,604.70435,completa,42
2026-06-27 10:00:00,687.58972,617.85913,completa,42
2026-06-27 11:00:00,691.20372,632.46326,completa,42
2026-06-27 12:00:00,691.20372,641.80963,completa,42
2026-06-27 13:00:00,691.20372,664.6367,completa,42
2026-06-27 14:00:00,692.58972,708.5825,completa,42
2026-06-27 15:00:00,693.58972,744.91644,completa,42
2026-06-27 16:00:00,697.58972,762.33356,completa,42
2026-06-27 17:00:00,709.58972,821.3616,completa,42
2026-06-27 18:00:00,712.58972,916.98303,completa,42
2026-06-27 19:00:00,712.58972,960.086,completa,42
2026-06-27 20:00:00,712.58972,952.81665,completa,42
2026-06-27 21:00:00,712.58972,891.4211,completa,42
2026-06-27 22:00:00,712.58972,806.6998,completa,42
2026-06-27 23:00:00,709.58972,757.2511,completa,42
2026-06-28 00:00:00,727.38783,696.5208,completa,42
2026-06-28 01:00:00,717.38783,686.50507,completa,42
2026-06-28 02:00:00,717.38783,667.8851,completa,42
2026-06-28 03:00:00,717.38783,659.3157,completa,42
2026-06-28 04:00:00,717.38783,660.1295,completa,42
2026-06-28 05:00:00,706.38783,663.9698,completa,42
2026-06-28 06:00:00,692.38783,666.917,completa,42
2026-06-28 07:00:00,690.97283,662.61053,completa,42
2026-06-28 08:00:00,682.38783,654.8293,completa,42
2026-06-28 09:00:00,682.38783,647.6818,completa,42
2026-06-28 10:00:00,682.38783,645.6243,completa,42
2026-06-28 11:00:00,682.38783,647.24585,completa,42
2026-06-28 12:00:00,692.38783,647.88947,completa,42
2026-06-28 13:00:00,692.38783,648.511,completa,42
2026-06-28 14:00:00,692.38783,656.2387,completa,42
2026-06-28 15:00:00,692.38783,665.8825,completa,42
2026-06-28 16:00:00,706.38783,673.2267,completa,42
2026-06-28 17:00:00,727.38783,690.63403,completa,42
2026-06-28 18:00:00,750.03883,721.4417,completa,42
2026-06-28 19:00:00,802.38783,743.34564,completa,42
2026-06-28 20:00:00,802.38783,754.946,completa,42
2026-06-28 21:00:00,802.38783,752.26105,completa,42
2026-06-28 22:00:00,750.03883,733.038,completa,42
2026-06-28 23:00:00,750.03883,721.1172,completa,42
2026-06-29 00:00:00,747.35582,737.33875,completa,42
2026-06-29 01:00:00,747.35582,734.3963,completa,42
2026-06-29 02:00:00,747.35582,728.2806,completa,42
2026-06-29 03:00:00,747.35582,727.25635,completa,42
2026-06-29 04:00:00,747.35582,729.311,completa,42
2026-06-29 05:00:00,747.35582,732.8678,completa,42
2026-06-29 06:00:00,706.35582,734.2044,completa,42
2026-06-29 07:00:00,705.35582,733.8642,completa,42
2026-06-29 08:00:00,705.35582,732.3166,completa,42
2026-06-29 09:00:00,705.35582,732.2127,completa,42
2026-06-29 10:00:00,705.35582,737.23,completa,42
2026-06-29 11:00:00,709.35582,744.77277,completa,42
2026-06-29 12:00:00,709.35582,749.0744,completa,42
2026-06-29 13:00:00,709.35582,757.1753,completa,42
2026-06-29 14:00:00,709.35582,768.4218,completa,42
2026-06-29 15:00:00,727.35582,779.52875,completa,42
2026-06-29 16:00:00,747.35582,782.3319,completa,42
2026-06-29 17:00:00,767.35582,801.6217,completa,42
2026-06-29 18:00:00,777.35582,830.661,completa,42
2026-06-29 19:00:00,811.30782,839.4506,completa,42
2026-06-29 20:00:00,811.30782,835.44824,completa,42
2026-06-29 21:00:00,811.30782,817.1467,completa,42
2026-06-29 22:00:00,777.35582,787.2993,completa,42
2026-06-29 23:00:00,767.35582,773.96484,completa,42
2026-06-30 00:00:00,792.29531,750.3957,completa,42
2026-06-30 01:00:00,792.29531,743.6093,completa,42
2026-06-30 02:00:00,797.29531,728.79675,completa,42
2026-06-30 03:00:00,784.67031,722.2265,completa,42
2026-06-30 04:00:00,792.29531,723.6118,completa,42
2026-06-30 05:00:00,792.29531,727.9154,completa,42
2026-06-30 06:00:00,792.29531,735.3466,completa,42
2026-06-30 07:00:00,706.29531,740.61194,completa,42
2026-06-30 08:00:00,706.29531,740.99054,completa,42
2026-06-30 09:00:00,706.29531,742.6733,completa,42
2026-06-30 10:00:00,792.29531,745.18134,completa,42
2026-06-30 11:00:00,802.29531,748.5815,completa,42
2026-06-30 12:00:00,802.29531,750.5935,completa,42
2026-06-30 13:00:00,802.29531,755.9657,completa,42
2026-06-30 14:00:00,817.29531,764.42163,completa,42
2026-06-30 15:00:00,827.29531,774.13495,completa,42
2026-06-30 16:00:00,847.29531,780.5156,completa,42
2026-06-30 17:00:00,847.29531,793.40234,completa,42
2026-06-30 18:00:00,897.79531,807.45776,completa,42
2026-06-30 19:00:00,911.29531,813.28174,completa,42
2026-06-30 20:00:00,911.29531,815.98737,completa,42
2026-06-30 21:00:00,847.29531,804.64954,completa,42
2026-06-30 22:00:00,847.29531,781.907,completa,42
2026-06-30 23:00:00,827.29531,772.6066,completa,42
2026-07-01 00:00:00,812.1992,815.4776,completa,42
2026-07-01 01:00:00,812.1992,810.2885,completa,42
2026-07-01 02:00:00,812.1992,800.09576,completa,42
2026-07-01 03:00:00,812.1992,795.9699,completa,42
2026-07-01 04:00:00,812.1992,797.0848,completa,42
2026-07-01 05:00:00,812.1992,803.36426,completa,42
2026-07-01 06:00:00,792.1992,808.1088,completa,42
2026-07-01 07:00:00,792.1992,811.1517,completa,42
2026-07-01 08:00:00,787.1992,811.4332,completa,42
2026-07-01 09:00:00,787.1992,813.3521,completa,42
2026-07-01 10:00:00,792.1992,813.3771,completa,42
2026-07-01 11:00:00,812.1992,816.4132,completa,42
2026-07-01 12:00:00,792.1992,816.7661,completa,42
2026-07-01 13:00:00,792.1992,820.89984,completa,42
2026-07-01 14:00:00,792.1992,826.32446,completa,42
2026-07-01 15:00:00,812.1992,835.47406,completa,42
2026-07-01 16:00:00,812.1992,842.1196,completa,42
2026-07-01 17:00:00,892.6992,850.0357,completa,42
2026-07-01 18:00:00,906.1992,861.0958,completa,42
2026-07-01 19:00:00,892.6992,866.1961,completa,42
2026-07-01 20:00:00,906.1992,868.2141,completa,42
2026-07-01 21:00:00,892.6992,859.53955,completa,42
2026-07-01 22:00:00,812.1992,842.6907,completa,42
2026-07-01 23:00:00,812.1992,835.12177,completa,42
2026-07-02 00:00:00,792.59321,809.7221,completa,42
2026-07-02 01:00:00,792.59321,806.7735,completa,42
2026-07-02 02:00:00,782.59321,801.42126,completa,42
2026-07-02 03:00:00,782.59321,799.09283,completa,42
2026-07-02 04:00:00,782.59321,798.68365,completa,42
2026-07-02 05:00:00,782.59321,800.3302,completa,42
2026-07-02 06:00:00,782.59321,800.2806,completa,42
2026-07-02 07:00:00,782.59321,801.8407,completa,42
2026-07-02 08:00:00,774.46621,802.96295,completa,42
2026-07-02 09:00:00,782.59321,805.87427,completa,42
2026-07-02 10:00:00,782.59321,806.59906,completa,42
2026-07-02 11:00:00,782.59321,809.9918,completa,42
2026-07-02 12:00:00,782.59321,810.6578,completa,42
2026-07-02 13:00:00,782.59321,815.5173,completa,42
2026-07-02 14:00:00,792.59321,820.4584,completa,42
2026-07-02 15:00:00,792.59321,827.1789,completa,42
2026-07-02 16:00:00,892.59321,828.8597,completa,42
2026-07-02 17:00:00,892.59321,834.9834,completa,42
2026-07-02 18:00:00,892.59321,844.88904,completa,42
2026-07-02 19:00:00,893.09321,851.14655,completa,42
2026-07-02 20:00:00,893.09321,854.8855,completa,42
2026-07-02 21:00:00,892.59321,847.3258,completa,42
2026-07-02 22:00:00,892.59321,831.2074,completa,42
2026-07-02 23:00:00,792.59321,823.2609,completa,42
2026-07-03 00:00:00,792.40976,792.6809,completa,42
2026-07-03 01:00:00,761.05376,791.1563,completa,42
2026-07-03 02:00:00,752.40976,785.3122,completa,42
2026-07-03 03:00:00,752.40976,779.01965,completa,42
2026-07-03 04:00:00,752.40976,775.3115,completa,42
2026-07-03 05:00:00,761.05376,769.5706,completa,42
2026-07-03 06:00:00,792.40976,764.86664,completa,42
2026-07-03 07:00:00,752.40976,765.29126,completa,42
2026-07-03 08:00:00,752.40976,764.846,completa,42
2026-07-03 09:00:00,752.40976,767.10254,completa,42
2026-07-03 10:00:00,752.40976,773.48596,completa,42
2026-07-03 11:00:00,792.40976,782.69183,completa,42
2026-07-03 12:00:00,752.40976,790.3105,completa,42
2026-07-03 13:00:00,752.40976,801.2177,completa,42
2026-07-03 14:00:00,792.40976,812.39966,completa,42
2026-07-03 15:00:00,877.40976,820.7489,completa,42
2026-07-03 16:00:00,877.40976,823.7557,completa,42
2026-07-03 17:00:00,877.40976,832.7574,completa,42
2026-07-03 18:00:00,882.40976,846.25543,completa,42
2026-07-03 19:00:00,892.90976,852.0177,completa,42
2026-07-03 20:00:00,892.90976,853.9768,completa,42
2026-07-03 21:00:00,877.40976,844.1806,completa,42
2026-07-03 22:00:00,822.40976,823.21985,completa,42
2026-07-03 23:00:00,822.40976,813.60443,completa,42
2026-07-04 00:00:00,754.09592,820.52673,completa,42
2026-07-04 01:00:00,752.33192,815.2631,completa,42
2026-07-04 02:00:00,747.33192,803.1265,completa,42
2026-07-04 03:00:00,747.33192,793.24097,completa,42
2026-07-04 04:00:00,747.33192,788.50464,completa,42
2026-07-04 05:00:00,747.33192,783.78186,completa,42
2026-07-04 06:00:00,747.33192,781.1207,completa,42
2026-07-04 07:00:00,742.33192,780.8912,completa,42
2026-07-04 08:00:00,742.33192,779.6563,completa,42
2026-07-04 09:00:00,742.33192,779.7666,completa,42
2026-07-04 10:00:00,742.33192,784.1596,completa,42
2026-07-04 11:00:00,742.33192,789.63776,completa,42
2026-07-04 12:00:00,742.33192,794.8248,completa,42
2026-07-04 13:00:00,742.33192,800.741,completa,42
2026-07-04 14:00:00,742.33192,806.9199,completa,42
2026-07-04 15:00:00,747.33192,813.6837,completa,42
2026-07-04 16:00:00,752.33192,818.7163,completa,42
2026-07-04 17:00:00,792.33192,824.3734,completa,42
2026-07-04 18:00:00,802.33192,830.766,completa,42
2026-07-04 19:00:00,892.83192,834.7282,completa,42
2026-07-04 20:00:00,892.83192,838.13586,completa,42
2026-07-04 21:00:00,802.33192,835.7308,completa,42
2026-07-04 22:00:00,792.33192,828.4803,completa,42
2026-07-04 23:00:00,792.33192,824.57947,completa,42
2026-07-05 00:00:00,744.81769,785.8164,completa,42
2026-07-05 01:00:00,744.81769,776.6706,completa,42
2026-07-05 02:00:00,742.31769,755.80707,completa,42
2026-07-05 03:00:00,742.31769,740.60895,completa,42
2026-07-05 04:00:00,744.81769,734.6301,completa,42
2026-07-05 05:00:00,744.81769,730.45703,completa,42
2026-07-05 06:00:00,737.81769,728.7788,completa,42
2026-07-05 07:00:00,701.81769,727.4486,completa,42
2026-07-05 08:00:00,332.81769,724.5509,completa,42
2026-07-05 09:00:00,332.81769,721.79346,completa,42
2026-07-05 10:00:00,332.81769,725.0418,completa,42
2026-07-05 11:00:00,332.81769,731.0387,completa,42
2026-07-05 12:00:00,692.81769,735.933,completa,42
2026-07-05 13:00:00,701.81769,740.8039,completa,42
2026-07-05 14:00:00,737.81769,747.34863,completa,42
2026-07-05 15:00:00,737.81769,757.8774,completa,42
2026-07-05 16:00:00,742.31769,768.03705,completa,42
2026-07-05 17:00:00,755.31769,777.61005,completa,42
2026-07-05 18:00:00,798.31769,786.46014,completa,42
2026-07-05 19:00:00,872.81769,793.22815,completa,42
2026-07-05 20:00:00,872.81769,800.2274,completa,42
2026-07-05 21:00:00,798.31769,800.1549,completa,42
2026-07-05 22:00:00,798.31769,793.23004,completa,42
2026-07-05 23:00:00,755.31769,789.0659,completa,42
2026-07-06 00:00:00,742.51853,760.1485,completa,42
2026-07-06 01:00:00,742.51853,748.13806,completa,42
2026-07-06 02:00:00,702.22553,736.0047,completa,42
2026-07-06 03:00:00,702.22553,718.2178,completa,42
2026-07-06 04:00:00,702.22553,688.75836,completa,42
2026-07-06 05:00:00,744.22553,664.47906,completa,42
2026-07-06 06:00:00,742.51853,645.5434,completa,42
2026-07-06 07:00:00,702.22553,635.99115,completa,42
2026-07-06 08:00:00,701.22553,636.085,completa,42
2026-07-06 09:00:00,701.22553,633.2676,completa,42
2026-07-06 10:00:00,702.22553,648.24176,completa,42
2026-07-06 11:00:00,744.22553,668.56995,completa,42
2026-07-06 12:00:00,742.51853,689.3544,completa,42
2026-07-06 13:00:00,744.22553,712.31464,completa,42
2026-07-06 14:00:00,747.72553,738.07,completa,42
2026-07-06 15:00:00,747.72553,763.5127,completa,42
2026-07-06 16:00:00,887.22553,793.06586,completa,42
2026-07-06 17:00:00,892.22553,814.0472,completa,42
2026-07-06 18:00:00,892.22553,827.908,completa,42
2026-07-06 19:00:00,982.22553,836.77924,completa,42
2026-07-06 20:00:00,1062.22553,836.7092,completa,42
2026-07-06 21:00:00,1062.22553,822.19116,completa,42
2026-07-06 22:00:00,892.22553,804.16187,completa,42
2026-07-06 23:00:00,887.22553,789.85266,completa,42
2026-07-07 00:00:00,702.205,877.73694,completa,42
2026-07-07 01:00:00,701.705,858.112,completa,42
2026-07-07 02:00:00,701.705,832.95917,completa,42
2026-07-07 03:00:00,701.705,816.42365,completa,42
2026-07-07 04:00:00,701.705,805.9205,completa,42
2026-07-07 05:00:00,701.705,804.2233,completa,42
2026-07-07 06:00:00,701.705,806.2734,completa,42
2026-07-07 07:00:00,701.705,807.89154,completa,42
2026-07-07 08:00:00,701.205,814.3101,completa,42
2026-07-07 09:00:00,701.205,819.33826,completa,42
2026-07-07 10:00:00,701.705,826.3543,completa,42
2026-07-07 11:00:00,701.705,836.62897,completa,42
2026-07-07 12:00:00,701.705,847.2297,completa,42
2026-07-07 13:00:00,701.705,858.24817,completa,42
2026-07-07 14:00:00,701.705,869.7001,completa,42
2026-07-07 15:00:00,701.705,885.1142,completa,42
2026-07-07 16:00:00,702.205,901.72205,completa,42
2026-07-07 17:00:00,742.205,913.4099,completa,42
2026-07-07 18:00:00,743.705,922.1178,completa,42
2026-07-07 19:00:00,887.205,926.9285,completa,42
2026-07-07 20:00:00,887.205,927.18964,completa,42
2026-07-07 21:00:00,742.584,918.9755,completa,42
2026-07-07 22:00:00,743.705,905.68756,completa,42
2026-07-07 23:00:00,702.205,894.2507,completa,42
2026-07-08 00:00:00,737.74955,702.36804,completa,42
2026-07-08 01:00:00,737.74955,692.0315,completa,42
2026-07-08 02:00:00,701.74955,679.9165,completa,42
2026-07-08 03:00:00,701.74955,672.0285,completa,42
2026-07-08 04:00:00,701.74955,668.9263,completa,42
2026-07-08 05:00:00,737.74955,670.47845,completa,42
2026-07-08 06:00:00,737.74955,669.6084,completa,42
2026-07-08 07:00:00,701.34955,669.8601,completa,42
2026-07-08 08:00:00,701.34955,670.53595,completa,42
2026-07-08 09:00:00,701.34955,673.3245,completa,42
2026-07-08 10:00:00,701.34955,674.2097,completa,42
2026-07-08 11:00:00,701.74955,680.3225,completa,42
2026-07-08 12:00:00,701.74955,686.0354,completa,42
2026-07-08 13:00:00,704.24955,695.541,completa,42
2026-07-08 14:00:00,737.74955,709.18634,completa,42
2026-07-08 15:00:00,737.74955,724.29205,completa,42
2026-07-08 16:00:00,738.24955,732.68475,completa,42
2026-07-08 17:00:00,742.74955,743.5129,completa,42
2026-07-08 18:00:00,742.74955,760.3795,completa,42
2026-07-08 19:00:00,887.24955,772.1558,completa,42
2026-07-08 20:00:00,887.24955,779.7167,completa,42
2026-07-08 21:00:00,887.24955,765.81146,completa,42
2026-07-08 22:00:00,742.32155,732.3783,completa,42
2026-07-08 23:00:00,738.24955,713.61176,completa,42
2026-07-09 00:00:00,702.28966,738.2309,completa,42
2026-07-09 01:00:00,702.28966,732.0837,completa,42
2026-07-09 02:00:00,702.28966,720.405,completa,42
2026-07-09 03:00:00,702.28966,713.9826,completa,42
2026-07-09 04:00:00,702.28966,711.9654,completa,42
2026-07-09 05:00:00,702.68966,714.0178,completa,42
2026-07-09 06:00:00,702.68966,714.027,completa,42
2026-07-09 07:00:00,702.68966,713.1956,completa,42
2026-07-09 08:00:00,702.68966,711.15674,completa,42
2026-07-09 09:00:00,702.28966,710.739,completa,42
2026-07-09 10:00:00,702.28966,711.34595,completa,42
2026-07-09 11:00:00,702.68966,715.86774,completa,42
2026-07-09 12:00:00,702.28966,718.8498,completa,42
2026-07-09 13:00:00,702.68966,726.2345,completa,42
2026-07-09 14:00:00,708.18966,737.5288,completa,42
2026-07-09 15:00:00,738.78966,752.8179,completa,42
2026-07-09 16:00:00,743.28966,761.68646,completa,42
2026-07-09 17:00:00,738.78966,774.7666,completa,42
2026-07-09 18:00:00,743.28966,789.996,completa,42
2026-07-09 19:00:00,743.28966,797.65845,completa,42
2026-07-09 20:00:00,888.18966,803.58624,completa,42
2026-07-09 21:00:00,888.18966,792.48755,completa,42
2026-07-09 22:00:00,738.78966,766.8292,completa,42
2026-07-09 23:00:00,738.18966,753.9379,completa,42
2026-07-10 00:00:00,703.12464,732.78033,completa,42
2026-07-10 01:00:00,703.12464,725.4518,completa,42
2026-07-10 02:00:00,703.12464,710.7338,completa,42
2026-07-10 03:00:00,703.12464,703.4726,completa,42
2026-07-10 04:00:00,703.12464,703.69727,completa,42
2026-07-10 05:00:00,703.12464,704.5775,completa,42
2026-07-10 06:00:00,703.12464,708.2954,completa,42
2026-07-10 07:00:00,703.07464,712.07947,completa,42
2026-07-10 08:00:00,703.07464,712.34595,completa,42
2026-07-10 09:00:00,699.07464,714.06744,completa,42
2026-07-10 10:00:00,703.07464,718.32324,completa,42
2026-07-10 11:00:00,703.12464,722.52875,completa,42
2026-07-10 12:00:00,703.12464,725.8056,completa,42
2026-07-10 13:00:00,707.07464,731.2494,completa,42
2026-07-10 14:00:00,707.57464,736.7033,completa,42
2026-07-10 15:00:00,740.57464,740.9514,completa,42
2026-07-10 16:00:00,740.57464,740.3881,completa,42
2026-07-10 17:00:00,739.86164,745.2123,completa,42
2026-07-10 18:00:00,744.17464,754.0402,completa,42
2026-07-10 19:00:00,889.07464,763.3497,completa,42
2026-07-10 20:00:00,744.17464,773.1599,completa,42
