fecha_hora,real,prediccion,prob_alto,clasificado_alto
2026-02-11 14:00:00,132.23028,126.89234,0.007377071,0
2026-02-11 15:00:00,132.23028,127.14769,0.0074761705,0
2026-02-11 16:00:00,134.37328,130.00294,0.009446966,0
2026-02-11 17:00:00,134.37328,130.26765,0.00948234,0
2026-02-11 18:00:00,147.48428,146.73174,0.03323603,0
2026-02-11 19:00:00,147.48428,149.13655,0.049571678,0
2026-02-11 20:00:00,147.48428,146.0448,0.03479965,0
2026-02-11 21:00:00,135.37328,134.94183,0.011072912,0
2026-02-11 22:00:00,134.37328,129.13564,0.0030536724,0
2026-02-11 23:00:00,134.37328,124.54143,0.0011903635,0
2026-02-12 00:00:00,127.02862,130.00827,0.00083125016,0
2026-02-12 01:00:00,126.02862,129.81575,0.0008272171,0
2026-02-12 02:00:00,126.02862,129.60037,0.00083590904,0
2026-02-12 03:00:00,126.02862,129.60037,0.00081671163,0
2026-02-12 04:00:00,127.02862,130.43336,0.00084219,0
2026-02-12 05:00:00,128.02862,140.97307,0.0010241503,0
2026-02-12 06:00:00,128.02862,144.24872,0.0011108139,0
2026-02-12 07:00:00,128.02862,144.65381,0.0011173631,0
2026-02-12 08:00:00,126.02862,133.86815,0.0019225304,0
2026-02-12 09:00:00,125.88562,133.37448,0.0032454159,0
2026-02-12 10:00:00,125.88562,133.45355,0.003580886,0
2026-02-12 11:00:00,126.02862,134.04962,0.006579712,0
2026-02-12 12:00:00,126.02862,134.04962,0.006626843,0
2026-02-12 13:00:00,127.02862,134.05595,0.01107652,0
2026-02-12 14:00:00,128.02862,146.84366,0.018208066,0
2026-02-12 15:00:00,128.02862,146.85402,0.01844996,0
2026-02-12 16:00:00,129.02862,146.89912,0.022977483,0
2026-02-12 17:00:00,134.02962,146.89912,0.024567796,0
2026-02-12 18:00:00,134.02962,151.96326,0.08758308,0
2026-02-12 19:00:00,139.02862,156.55222,0.10612142,0
2026-02-12 20:00:00,139.02862,152.09903,0.06438574,0
2026-02-12 21:00:00,134.02962,147.37347,0.016052878,0
2026-02-12 22:00:00,134.02962,147.90465,0.005095915,0
2026-02-12 23:00:00,128.02862,148.52884,0.0013716677,0
2026-02-13 00:00:00,118.63686,130.46254,0.0008752145,0
2026-02-13 01:00:00,118.63686,130.37752,0.00077137304,0
2026-02-13 02:00:00,118.63686,130.31432,0.0007459124,0
2026-02-13 03:00:00,118.63686,129.8374,0.00073747005,0
2026-02-13 04:00:00,118.63686,130.818,0.00080755714,0
2026-02-13 05:00:00,118.63686,135.1135,0.0009455646,0
2026-02-13 06:00:00,118.63686,135.1135,0.0009455646,0
2026-02-13 07:00:00,118.63686,135.21758,0.0010982283,0
2026-02-13 08:00:00,118.63686,135.39357,0.0016880849,0
2026-02-13 09:00:00,118.63686,135.38979,0.0021367539,0
2026-02-13 10:00:00,118.63686,135.57712,0.0026780076,0
2026-02-13 11:00:00,118.63686,135.57712,0.0054101907,0
2026-02-13 12:00:00,118.63686,135.64452,0.0052185883,0
2026-02-13 13:00:00,118.63686,135.56,0.008081963,0
2026-02-13 14:00:00,118.83586,135.51839,0.014906154,0
2026-02-13 15:00:00,119.77286,135.10846,0.021077804,0
2026-02-13 16:00:00,119.83686,134.92813,0.0143909035,0
2026-02-13 17:00:00,121.93786,142.23958,0.017754618,0
2026-02-13 18:00:00,121.93786,142.09445,0.061361983,0
2026-02-13 19:00:00,121.93786,142.04134,0.08033422,0
2026-02-13 20:00:00,121.93786,141.896,0.049427543,0
2026-02-13 21:00:00,121.93786,141.65715,0.015507732,0
2026-02-13 22:00:00,119.83686,141.1548,0.0042728516,0
2026-02-13 23:00:00,118.83586,132.3811,0.0014894613,0
2026-02-14 00:00:00,116.55786,120.292465,0.00081147766,0
2026-02-14 01:00:00,116.55786,120.292465,0.0007803344,0
2026-02-14 02:00:00,114.75686,119.79294,0.00079292816,0
2026-02-14 03:00:00,114.75686,119.73485,0.00075317733,0
2026-02-14 04:00:00,114.75686,119.04152,0.00084305473,0
2026-02-14 05:00:00,116.55786,118.87459,0.00089219335,0
2026-02-14 06:00:00,116.55786,118.82782,0.0009088031,0
2026-02-14 07:00:00,116.55786,118.874916,0.0009785785,0
2026-02-14 08:00:00,116.55786,119.02965,0.0016021675,0
2026-02-14 09:00:00,114.75686,118.82017,0.001905733,0
2026-02-14 10:00:00,114.75686,118.8118,0.0028949853,0
2026-02-14 11:00:00,114.75686,118.76609,0.0049147503,0
2026-02-14 12:00:00,114.75686,118.76609,0.0039870255,0
2026-02-14 13:00:00,114.75686,118.70941,0.0077020004,0
2026-02-14 14:00:00,114.75686,118.672966,0.013562206,0
2026-02-14 15:00:00,116.55786,119.27186,0.01642572,0
2026-02-14 16:00:00,116.55786,119.27186,0.01580982,0
2026-02-14 17:00:00,119.85886,123.61183,0.007812295,0
2026-02-14 18:00:00,168.75786,123.84824,0.0514282,0
2026-02-14 19:00:00,168.75786,124.03287,0.057431478,0
2026-02-14 20:00:00,119.85886,124.91445,0.034229077,0
2026-02-14 21:00:00,168.75786,124.91445,0.009066786,0
2026-02-14 22:00:00,119.85886,121.040985,0.0032608884,0
2026-02-14 23:00:00,116.55786,120.35978,0.0013440255,0
2026-02-15 00:00:00,112.70936,120.14973,0.0009074023,0
2026-02-15 01:00:00,112.70936,120.352196,0.00083440624,0
2026-02-15 02:00:00,112.70936,118.756004,0.00083351345,0
2026-02-15 03:00:00,112.70936,118.918976,0.000817874,0
2026-02-15 04:00:00,112.70936,118.918976,0.0007980403,0
2026-02-15 05:00:00,112.70936,120.34927,0.0008345665,0
2026-02-15 06:00:00,112.70936,120.39077,0.0008611878,0
2026-02-15 07:00:00,110.66936,119.61439,0.000920407,0
2026-02-15 08:00:00,110.66936,119.808304,0.0011038224,0
2026-02-15 09:00:00,105.26336,118.396576,0.0012708851,0
2026-02-15 10:00:00,105.26336,118.49016,0.0015918177,0
2026-02-15 11:00:00,105.26336,118.45898,0.0022187468,0
2026-02-15 12:00:00,110.66936,118.43232,0.0021816844,0
2026-02-15 13:00:00,110.66936,118.39234,0.002668737,0
2026-02-15 14:00:00,112.70936,118.37343,0.0047229263,0
2026-02-15 15:00:00,112.70936,120.67556,0.0053152367,0
2026-02-15 16:00:00,112.70936,120.83557,0.0062618563,0
2026-02-15 17:00:00,116.00836,121.453674,0.0037612324,0
2026-02-15 18:00:00,164.90936,151.9613,0.039882522,0
2026-02-15 19:00:00,164.90936,152.72308,0.049922086,0
2026-02-15 20:00:00,164.90936,121.32112,0.015081757,0
2026-02-15 21:00:00,164.90936,152.69032,0.0046362225,0
2026-02-15 22:00:00,116.00836,120.68246,0.0025514693,0
2026-02-15 23:00:00,116.00836,119.92776,0.0014920237,0
2026-02-16 00:00:00,109.05489,120.10316,0.0014784399,0
2026-02-16 01:00:00,109.05489,119.8591,0.0014446994,0
2026-02-16 02:00:00,109.05489,118.93366,0.0011704252,0
2026-02-16 03:00:00,109.05489,118.93366,0.0011527247,0
2026-02-16 04:00:00,109.15189,119.928566,0.0012344115,0
2026-02-16 05:00:00,111.09489,121.02742,0.0016194377,0
2026-02-16 06:00:00,111.09489,121.02742,0.0017740864,0
2026-02-16 07:00:00,111.09489,120.239655,0.0027541444,0
2026-02-16 08:00:00,111.09489,120.73127,0.0032275717,0
2026-02-16 09:00:00,109.15189,117.235695,0.0033494746,0
2026-02-16 10:00:00,111.09489,117.33664,0.004521256,0
2026-02-16 11:00:00,111.09489,117.33664,0.0058274413,0
2026-02-16 12:00:00,111.09489,121.32228,0.0055723814,0
2026-02-16 13:00:00,111.09489,121.650215,0.0069983755,0
2026-02-16 14:00:00,111.09489,122.68123,0.01387942,0
2026-02-16 15:00:00,111.09489,122.71412,0.014138862,0
2026-02-16 16:00:00,112.29489,122.71412,0.010105725,0
2026-02-16 17:00:00,112.29489,127.68101,0.012418568,0
2026-02-16 18:00:00,117.30589,159.47452,0.05100148,0
2026-02-16 19:00:00,117.30589,159.41493,0.08101621,0
2026-02-16 20:00:00,117.30589,158.659,0.035616014,0
2026-02-16 21:00:00,117.30589,158.05461,0.0072703212,0
2026-02-16 22:00:00,112.29489,126.335144,0.0048790374,0
2026-02-16 23:00:00,111.09489,125.80511,0.002465722,0
2026-02-17 00:00:00,105.34535,117.517166,0.0014330524,0
2026-02-17 01:00:00,105.34535,117.166954,0.0012493964,0
2026-02-17 02:00:00,105.34535,116.44783,0.0011277631,0
2026-02-17 03:00:00,105.34535,116.4062,0.0010942176,0
2026-02-17 04:00:00,105.34535,116.76433,0.001066392,0
2026-02-17 05:00:00,110.84835,119.00191,0.0011814401,0
2026-02-17 06:00:00,112.99135,119.53673,0.0012413906,0
2026-02-17 07:00:00,112.99135,120.08249,0.0015279199,0
2026-02-17 08:00:00,112.99135,120.480995,0.0018531379,0
2026-02-17 09:00:00,110.84835,118.82852,0.0033180884,0
2026-02-17 10:00:00,110.84835,120.719185,0.005450572,0
2026-02-17 11:00:00,110.84835,120.719185,0.007827645,0
2026-02-17 12:00:00,110.84835,120.719185,0.0059185885,0
2026-02-17 13:00:00,110.84835,120.77032,0.007038106,0
2026-02-17 14:00:00,112.99135,120.820946,0.018791169,0
2026-02-17 15:00:00,112.99135,120.83996,0.017614106,0
2026-02-17 16:00:00,116.99235,121.21738,0.013373282,0
2026-02-17 17:00:00,116.99235,121.13014,0.013229319,0
2026-02-17 18:00:00,117.99135,130.2078,0.09298129,0
2026-02-17 19:00:00,119.99135,130.09042,0.09708655,0
2026-02-17 20:00:00,116.99235,129.44905,0.05183138,0
2026-02-17 21:00:00,116.99235,125.66403,0.012061441,0
2026-02-17 22:00:00,112.99135,120.195404,0.0032575952,0
2026-02-17 23:00:00,110.84835,119.20421,0.0015967983,0
2026-02-18 00:00:00,129.11559,116.0068,0.0010843405,0
2026-02-18 01:00:00,129.11559,115.89506,0.00087360444,0
2026-02-18 02:00:00,123.96959,115.624245,0.00085586554,0
2026-02-18 03:00:00,123.97059,114.77551,0.00084206276,0
2026-02-18 04:00:00,129.11559,115.24264,0.0008635992,0
2026-02-18 05:00:00,129.47259,121.03389,0.00093455473,0
2026-02-18 06:00:00,131.61559,120.61538,0.0007852775,0
2026-02-18 07:00:00,129.47259,120.83413,0.00092340057,0
2026-02-18 08:00:00,129.47259,121.59286,0.0011391514,0
2026-02-18 09:00:00,129.11559,120.435844,0.0016650961,0
2026-02-18 10:00:00,129.11559,120.49938,0.0021640542,0
2026-02-18 11:00:00,129.11559,121.76008,0.0063315853,0
2026-02-18 12:00:00,129.11559,121.775116,0.0054113124,0
2026-02-18 13:00:00,129.11559,121.898094,0.0070512514,0
2026-02-18 14:00:00,129.47259,122.77158,0.0124609675,0
2026-02-18 15:00:00,129.47259,122.81475,0.014338075,0
2026-02-18 16:00:00,131.61559,127.785706,0.012818457,0
2026-02-18 17:00:00,132.61559,127.91556,0.01293241,0
2026-02-18 18:00:00,134.61459,128.2253,0.036675945,0
2026-02-18 19:00:00,134.61459,128.85005,0.061100744,0
2026-02-18 20:00:00,134.61459,127.57226,0.031897392,0
2026-02-18 21:00:00,132.61559,126.95032,0.011363895,0
2026-02-18 22:00:00,131.61559,121.73413,0.0028248793,0
2026-02-18 23:00:00,131.61559,119.03982,0.0013384179,0
2026-02-19 00:00:00,125.63308,129.09685,0.00085565646,0
2026-02-19 01:00:00,125.63308,128.82732,0.0007680855,0
2026-02-19 02:00:00,125.63308,125.0239,0.00074937183,0
2026-02-19 03:00:00,125.63308,125.0239,0.00074937183,0
2026-02-19 04:00:00,125.63308,126.90843,0.00077056297,0
2026-02-19 05:00:00,131.13608,128.20244,0.0009060333,0
2026-02-19 06:00:00,131.13608,137.18828,0.0010378689,0
2026-02-19 07:00:00,131.13608,130.19456,0.0010883356,0
2026-02-19 08:00:00,125.63308,131.07706,0.0020755364,0
2026-02-19 09:00:00,131.13608,131.02911,0.0029859417,0
2026-02-19 10:00:00,131.13608,131.30144,0.0030402103,0
2026-02-19 11:00:00,131.13608,131.30144,0.007954014,0
2026-02-19 12:00:00,131.13608,131.32404,0.0071410746,0
2026-02-19 13:00:00,134.27908,131.85966,0.008628787,0
2026-02-19 14:00:00,134.27908,132.77722,0.016152259,0
2026-02-19 15:00:00,134.27908,132.97276,0.017924855,0
2026-02-19 16:00:00,134.27908,141.39786,0.017551713,0
2026-02-19 17:00:00,134.27908,141.5711,0.017171824,0
2026-02-19 18:00:00,135.79008,141.6614,0.062126387,0
2026-02-19 19:00:00,135.79008,141.63803,0.1088859,0
2026-02-19 20:00:00,135.79008,141.0241,0.041925516,0
2026-02-19 21:00:00,134.27908,141.74742,0.015668944,0
2026-02-19 22:00:00,134.27908,141.49188,0.0042894664,0
2026-02-19 23:00:00,133.27908,141.48102,0.0012423351,0
2026-02-20 00:00:00,120.37685,123.28878,0.0007278908,0
2026-02-20 01:00:00,120.37685,123.208435,0.00071044423,0
2026-02-20 02:00:00,120.37685,123.148705,0.0006301561,0
2026-02-20 03:00:00,120.37685,123.118065,0.00062555296,0
2026-02-20 04:00:00,120.37685,123.385475,0.00069910963,0
2026-02-20 05:00:00,120.37685,130.46379,0.0008239457,0
2026-02-20 06:00:00,120.37685,130.46379,0.0008239457,0
2026-02-20 07:00:00,120.37685,130.73868,0.0009923432,0
2026-02-20 08:00:00,120.37685,124.67886,0.0015293545,0
2026-02-20 09:00:00,120.37685,131.75212,0.0021291047,0
2026-02-20 10:00:00,120.37685,131.83023,0.0027787068,0
2026-02-20 11:00:00,120.37685,131.85777,0.006876743,0
2026-02-20 12:00:00,120.37685,131.80649,0.0064800126,0
2026-02-20 13:00:00,120.37685,132.5633,0.007766267,0
2026-02-20 14:00:00,120.37685,131.9834,0.015748814,0
2026-02-20 15:00:00,127.52285,131.9481,0.015241829,0
2026-02-20 16:00:00,129.02285,131.89694,0.016784357,0
2026-02-20 17:00:00,129.02285,132.53984,0.01152609,0
2026-02-20 18:00:00,129.02285,132.53984,0.062493585,0
2026-02-20 19:00:00,131.02385,132.4903,0.08285572,0
2026-02-20 20:00:00,131.02385,132.22357,0.043474343,0
2026-02-20 21:00:00,129.02285,132.66434,0.011709613,0
2026-02-20 22:00:00,129.02285,131.67601,0.003126529,0
2026-02-20 23:00:00,127.52285,130.89325,0.0010727952,0
2026-02-21 00:00:00,107.25893,115.600655,0.000694193,0
2026-02-21 01:00:00,107.25893,115.600655,0.00070477766,0
2026-02-21 02:00:00,107.25893,115.6248,0.00064966694,0
2026-02-21 03:00:00,107.25893,115.6248,0.0006254057,0
2026-02-21 04:00:00,107.25893,115.12394,0.00065176183,0
2026-02-21 05:00:00,107.25893,115.215,0.00068099296,0
2026-02-21 06:00:00,107.25893,115.16968,0.0006977012,0
2026-02-21 07:00:00,107.25893,114.69431,0.0007901031,0
2026-02-21 08:00:00,107.25893,115.4054,0.0011430357,0
2026-02-21 09:00:00,107.25893,115.25407,0.0014122078,0
2026-02-21 10:00:00,107.25893,115.41542,0.002213519,0
2026-02-21 11:00:00,107.25893,116.10624,0.0042767283,0
2026-02-21 12:00:00,107.25893,116.10624,0.0041108136,0
2026-02-21 13:00:00,107.25893,116.371346,0.0059641125,0
2026-02-21 14:00:00,107.25893,116.358086,0.009450527,0
2026-02-21 15:00:00,107.25893,122.440285,0.009453036,0
2026-02-21 16:00:00,112.76193,122.440285,0.01026183,0
2026-02-21 17:00:00,116.90493,122.38022,0.007055015,0
2026-02-21 18:00:00,120.90493,126.87128,0.03893667,0
2026-02-21 19:00:00,165.90493,133.47246,0.061688654,0
2026-02-21 20:00:00,120.90493,128.74773,0.032025144,0
2026-02-21 21:00:00,116.90493,126.92119,0.008805085,0
2026-02-21 22:00:00,116.90493,122.22603,0.0033171284,0
2026-02-21 23:00:00,114.70493,121.70979,0.0011449384,0
2026-02-22 00:00:00,114.40661,107.857704,0.0006783016,0
2026-02-22 01:00:00,113.50361,107.857704,0.00058576127,0
2026-02-22 02:00:00,114.40661,107.80542,0.00053444854,0
2026-02-22 03:00:00,113.50361,107.78686,0.00053444854,0
2026-02-22 04:00:00,113.50361,107.83915,0.0005669492,0
2026-02-22 05:00:00,114.40661,107.83915,0.0006348357,0
2026-02-22 06:00:00,113.50361,107.79672,0.00063468626,0
2026-02-22 07:00:00,113.36061,107.983475,0.0006964321,0
2026-02-22 08:00:00,113.36061,108.65296,0.00083658757,0
2026-02-22 09:00:00,107.85761,108.3565,0.001151105,0
2026-02-22 10:00:00,107.85761,108.3565,0.0014247423,0
2026-02-22 11:00:00,107.85761,108.3565,0.0019744376,0
2026-02-22 12:00:00,107.85761,108.867775,0.0017564871,0
2026-02-22 13:00:00,107.85761,108.96682,0.0024221658,0
2026-02-22 14:00:00,113.36061,109.045715,0.0024258522,0
2026-02-22 15:00:00,113.50361,109.05186,0.0027514936,0
2026-02-22 16:00:00,114.40661,111.21862,0.0025796131,0
2026-02-22 17:00:00,116.50361,115.64228,0.0027478272,0
2026-02-22 18:00:00,117.00361,124.92868,0.0311572,0
2026-02-22 19:00:00,117.00361,151.19882,0.06439094,0
2026-02-22 20:00:00,117.00361,124.983864,0.023980621,0
2026-02-22 21:00:00,117.00361,119.93902,0.0033550314,0
2026-02-22 22:00:00,116.50361,115.59344,0.0018356818,0
2026-02-22 23:00:00,116.50361,113.64428,0.0009980458,0
2026-02-23 00:00:00,106.00391,117.68118,0.0010659284,0
2026-02-23 01:00:00,111.64991,116.065216,0.0008926772,0
2026-02-23 02:00:00,106.00391,116.30982,0.0008184186,0
2026-02-23 03:00:00,106.00391,114.874115,0.00073490577,0
2026-02-23 04:00:00,111.50691,115.56984,0.0008254997,0
2026-02-23 05:00:00,111.64991,119.01372,0.0011730404,0
2026-02-23 06:00:00,111.64991,117.07971,0.0011685927,0
2026-02-23 07:00:00,111.64991,117.29742,0.0014581555,0
2026-02-23 08:00:00,111.64991,118.11074,0.0022222267,0
2026-02-23 09:00:00,112.40991,114.31834,0.0023219814,0
2026-02-23 10:00:00,112.40991,114.607834,0.0025043518,0
2026-02-23 11:00:00,112.40991,114.607834,0.0034967943,0
2026-02-23 12:00:00,112.40991,114.56663,0.003130608,0
2026-02-23 13:00:00,112.41091,115.05887,0.0042384285,0
2026-02-23 14:00:00,112.64991,119.8328,0.008368067,0
2026-02-23 15:00:00,112.64991,119.96397,0.008210688,0
2026-02-23 16:00:00,112.64991,121.15543,0.0061122254,0
2026-02-23 17:00:00,112.64991,122.65788,0.00781013,0
2026-02-23 18:00:00,114.64991,122.65788,0.04419201,0
2026-02-23 19:00:00,115.62991,122.73009,0.07207018,0
2026-02-23 20:00:00,114.64991,122.0875,0.036572162,0
2026-02-23 21:00:00,112.64991,121.54532,0.008205684,0
2026-02-23 22:00:00,112.64991,121.128525,0.0036853675,0
2026-02-23 23:00:00,112.40991,119.83069,0.0020852934,0
2026-02-24 00:00:00,120.44202,108.65846,0.0011257591,0
2026-02-24 01:00:00,120.44202,112.380714,0.0010918805,0
2026-02-24 02:00:00,120.44202,107.06853,0.0008803428,0
2026-02-24 03:00:00,120.44202,106.95056,0.0007550612,0
2026-02-24 04:00:00,120.44202,111.52796,0.0007743739,0
2026-02-24 05:00:00,120.44202,112.95395,0.0008645843,0
2026-02-24 06:00:00,120.44202,113.75765,0.0009628362,0
2026-02-24 07:00:00,120.44202,114.544945,0.0011381177,0
2026-02-24 08:00:00,120.44202,115.22715,0.0020418095,0
2026-02-24 09:00:00,120.44202,115.45495,0.0026999742,0
2026-02-24 10:00:00,120.44202,114.911316,0.0043791193,0
2026-02-24 11:00:00,120.44202,115.00214,0.011726626,0
2026-02-24 12:00:00,120.44202,114.92699,0.011726626,0
2026-02-24 13:00:00,120.44202,115.09843,0.0147085525,0
2026-02-24 14:00:00,120.44202,114.99703,0.028113874,0
2026-02-24 15:00:00,120.44202,115.03198,0.028015539,0
2026-02-24 16:00:00,125.94502,115.03198,0.025572699,0
2026-02-24 17:00:00,125.94602,115.03198,0.022028072,0
2026-02-24 18:00:00,127.78802,118.29195,0.063456684,0
2026-02-24 19:00:00,129.08802,119.71413,0.06878981,0
2026-02-24 20:00:00,126.84902,117.62861,0.03744742,0
2026-02-24 21:00:00,126.84802,113.87895,0.01870995,0
2026-02-24 22:00:00,125.94502,113.68504,0.0037147084,0
2026-02-24 23:00:00,125.44202,112.7706,0.0013231579,0
2026-02-25 00:00:00,120.8945,120.177635,0.00093307905,0
2026-02-25 01:00:00,120.8945,119.09194,0.00085035135,0
2026-02-25 02:00:00,120.8945,118.092834,0.0006719108,0
2026-02-25 03:00:00,120.8945,117.917946,0.0006434709,0
2026-02-25 04:00:00,120.8945,119.19551,0.0006919885,0
2026-02-25 05:00:00,120.8945,119.68479,0.0007155743,0
2026-02-25 06:00:00,120.8945,119.77945,0.0007079691,0
2026-02-25 07:00:00,120.8945,120.03183,0.000753322,0
2026-02-25 08:00:00,120.8945,121.11973,0.0012050506,0
2026-02-25 09:00:00,120.8945,121.40422,0.0017818052,0
2026-02-25 10:00:00,120.8945,121.53813,0.002052875,0
2026-02-25 11:00:00,120.8945,122.878174,0.00569673,0
2026-02-25 12:00:00,120.8945,123.12839,0.003344496,0
2026-02-25 13:00:00,120.8945,123.4708,0.004214173,0
2026-02-25 14:00:00,120.8945,123.91452,0.0077203787,0
2026-02-25 15:00:00,126.3975,124.02566,0.007853771,0
2026-02-25 16:00:00,129.5405,130.8097,0.009245754,0
2026-02-25 17:00:00,129.5405,130.96997,0.012014486,0
2026-02-25 18:00:00,129.5405,131.04524,0.050339542,0
2026-02-25 19:00:00,130.2605,131.68944,0.06113956,0
2026-02-25 20:00:00,129.5405,130.97922,0.030913565,0
2026-02-25 21:00:00,129.5405,130.63397,0.012679048,0
2026-02-25 22:00:00,128.0305,130.26225,0.003222558,0
2026-02-25 23:00:00,126.3975,129.07591,0.0013387423,0
2026-02-26 00:00:00,120.62002,124.25853,0.0007017122,0
2026-02-26 01:00:00,120.62002,124.12163,0.0005910292,0
2026-02-26 02:00:00,120.62002,123.93781,0.000559021,0
2026-02-26 03:00:00,120.62002,123.86248,0.000559021,0
2026-02-26 04:00:00,120.62002,124.62679,0.0005759477,0
2026-02-26 05:00:00,120.62002,127.17442,0.0008195197,0
2026-02-26 06:00:00,120.62002,127.433395,0.0009205316,0
2026-02-26 07:00:00,120.62002,127.775276,0.0011141298,0
2026-02-26 08:00:00,120.62002,128.18893,0.0018903445,0
2026-02-26 09:00:00,120.62002,128.82166,0.0021369082,0
2026-02-26 10:00:00,120.62002,128.25098,0.002696952,0
2026-02-26 11:00:00,120.62002,128.25098,0.007657808,0
2026-02-26 12:00:00,120.62002,128.25098,0.0060105883,0
2026-02-26 13:00:00,120.62002,128.7125,0.008990525,0
2026-02-26 14:00:00,120.62002,129.15305,0.017805632,0
2026-02-26 15:00:00,120.62102,131.36093,0.01800299,0
2026-02-26 16:00:00,129.26602,131.66878,0.022029875,0
2026-02-26 17:00:00,129.26602,131.66878,0.02097642,0
2026-02-26 18:00:00,129.26602,131.66878,0.07425819,0
2026-02-26 19:00:00,129.98602,138.66293,0.11075874,0
2026-02-26 20:00:00,129.98602,130.98734,0.047856174,0
2026-02-26 21:00:00,129.26602,130.45639,0.01894123,0
2026-02-26 22:00:00,129.26602,129.85275,0.0049794386,0
2026-02-26 23:00:00,126.12302,128.8581,0.0010654107,0
2026-02-27 00:00:00,112.71828,113.271965,0.00057904795,0
2026-02-27 01:00:00,112.71828,113.19814,0.0005196889,0
2026-02-27 02:00:00,112.71828,113.19814,0.00047493912,0
2026-02-27 03:00:00,112.71828,113.24728,0.00044057853,0
2026-02-27 04:00:00,112.71828,113.43823,0.0005259153,0
2026-02-27 05:00:00,118.22128,113.886116,0.0006415264,0
2026-02-27 06:00:00,118.22128,113.886116,0.0006440182,0
2026-02-27 07:00:00,112.71928,114.68594,0.0007448061,0
2026-02-27 08:00:00,112.71828,115.39699,0.0012224872,0
2026-02-27 09:00:00,112.71828,115.62514,0.0016783222,0
2026-02-27 10:00:00,112.71828,115.744995,0.0018014765,0
2026-02-27 11:00:00,112.71828,116.075455,0.0042168675,0
2026-02-27 12:00:00,112.71828,116.075455,0.004203521,0
2026-02-27 13:00:00,112.71828,116.94247,0.0075718216,0
2026-02-27 14:00:00,112.71928,117.50669,0.008952082,0
2026-02-27 15:00:00,118.22128,121.301796,0.010575198,0
2026-02-27 16:00:00,121.36428,128.31215,0.011853963,0
2026-02-27 17:00:00,121.36428,128.31215,0.013195673,0
2026-02-27 18:00:00,121.36428,128.41467,0.04727447,0
2026-02-27 19:00:00,122.08428,128.50644,0.061137136,0
2026-02-27 20:00:00,121.36428,128.31123,0.02666024,0
2026-02-27 21:00:00,121.36428,128.09525,0.012933585,0
2026-02-27 22:00:00,121.36428,127.90294,0.0029555736,0
2026-02-27 23:00:00,119.12528,127.08688,0.00087500276,0
2026-02-28 00:00:00,122.28435,110.339165,0.00050575973,0
2026-02-28 01:00:00,116.78235,110.339165,0.00047589923,0
2026-02-28 02:00:00,116.78235,110.28567,0.00044668693,0
2026-02-28 03:00:00,116.78235,110.28567,0.00042021612,0
2026-02-28 04:00:00,122.18935,110.339165,0.00047191448,0
2026-02-28 05:00:00,122.18935,114.727844,0.000528428,0
2026-02-28 06:00:00,122.28435,114.68272,0.00053113414,0
2026-02-28 07:00:00,116.78235,110.47788,0.00059035193,0
2026-02-28 08:00:00,116.78235,110.84393,0.0008659864,0
2026-02-28 09:00:00,116.78235,110.84811,0.0010106142,0
2026-02-28 10:00:00,116.78235,110.84811,0.0014970346,0
2026-02-28 11:00:00,116.78235,110.84811,0.0035825116,0
2026-02-28 12:00:00,116.78235,110.84811,0.003443434,0
2026-02-28 13:00:00,116.78235,110.90722,0.0049767457,0
2026-02-28 14:00:00,116.78235,110.85641,0.0069185295,0
2026-02-28 15:00:00,116.78235,115.273796,0.010676726,0
2026-02-28 16:00:00,122.28435,120.68919,0.009455961,0
2026-02-28 17:00:00,122.28535,120.68919,0.009447881,0
2026-02-28 18:00:00,122.28635,120.68919,0.032711253,0
2026-02-28 19:00:00,124.78235,125.16743,0.045962956,0
2026-02-28 20:00:00,122.28635,120.7543,0.026945878,0
2026-02-28 21:00:00,122.28635,120.7543,0.011316992,0
2026-02-28 22:00:00,122.28535,120.739845,0.0031308166,0
2026-02-28 23:00:00,122.28435,115.757576,0.00094361114,0
2026-03-01 00:00:00,103.13361,120.26895,0.0005442963,0
2026-03-01 01:00:00,103.13361,115.41443,0.00049675803,0
2026-03-01 02:00:00,103.13361,115.41443,0.0004689048,0
2026-03-01 03:00:00,103.13361,115.358475,0.00044383807,0
2026-03-01 04:00:00,103.13361,120.27796,0.0004804092,0
2026-03-01 05:00:00,103.13361,120.27796,0.0005250581,0
2026-03-01 06:00:00,103.13361,120.230644,0.0005269736,0
2026-03-01 07:00:00,103.13361,115.59751,0.00055349356,0
2026-03-01 08:00:00,103.13361,115.93812,0.0007224779,0
2026-03-01 09:00:00,103.13361,115.39038,0.000903334,0
2026-03-01 10:00:00,103.13361,115.48159,0.0011047575,0
2026-03-01 11:00:00,103.13361,115.48159,0.0016038885,0
2026-03-01 12:00:00,103.13361,115.48159,0.0015810898,0
2026-03-01 13:00:00,103.13361,115.565544,0.0020561598,0
2026-03-01 14:00:00,103.13361,116.05516,0.004712381,0
2026-03-01 15:00:00,103.13361,116.06335,0.0055323467,0
2026-03-01 16:00:00,103.13361,120.94515,0.0066158627,0
2026-03-01 17:00:00,107.63261,120.94515,0.00618625,0
2026-03-01 18:00:00,108.35261,120.94515,0.041515853,0
2026-03-01 19:00:00,108.35261,120.992744,0.04481865,0
2026-03-01 20:00:00,108.35261,120.992744,0.019807866,0
2026-03-01 21:00:00,108.35261,120.992744,0.0034096115,0
2026-03-01 22:00:00,107.63261,120.978264,0.0018556489,0
2026-03-01 23:00:00,107.63261,120.798935,0.0008013056,0
