fecha_hora,real,GBM cuadratica,GBM absoluta (MAE),GBM MCC,LEAR (LASSO),LEAR MCC
2026-02-12 11:00:00,126.02862,154.26129342405807,133.58206416525022,140.76739149154812,147.16163032508243,135.77261174198009
2026-02-12 12:00:00,126.02862,136.9839392033414,123.82290707100714,133.58694147799886,144.56465743248472,134.52691515472443
2026-02-12 13:00:00,127.02862,136.10279588398916,131.1313515330973,143.87547887273564,145.693951815941,135.84243609911834
2026-02-12 14:00:00,128.02862,153.67100530590025,146.94419985709087,143.58095501630706,155.56905329601926,142.6706086683288
2026-02-12 15:00:00,128.02862,160.02347253264276,146.56816288675884,141.76648065465335,154.77290568427853,144.76036742620568
2026-02-12 16:00:00,129.02862,155.9777641607461,148.72428175073924,148.5224740486004,156.1316342877072,145.28844966004854
2026-02-12 17:00:00,134.02962,149.12506354447737,143.04031409431747,148.97729634657304,143.95582105942836,142.48015035875744
2026-02-12 18:00:00,134.02962,161.20058477372126,136.07106266266743,155.7851706531887,157.56495270655452,149.60443502418806
2026-02-12 19:00:00,139.02862,299.36679798078217,153.74520990497476,160.34158213859723,192.12723025130524,151.6280337995465
2026-02-12 20:00:00,139.02862,128.41232276640227,157.5541107204575,146.46751677286392,156.8216808209949,148.88601174800027
2026-02-12 21:00:00,134.02962,133.7165238847015,134.08797711270574,131.7729103083059,141.41990015876905,140.99700459294797
2026-02-12 22:00:00,134.02962,136.9354740985584,128.06790445073946,138.57512684945615,143.09093408734293,137.66935153132653
2026-02-12 23:00:00,128.02862,137.43417525995872,132.20493668995516,133.65049893062044,156.6092228402994,133.05194855438336
2026-02-13 00:00:00,118.63686,131.58524261621204,137.93403798650598,130.1412600264185,139.56356100581948,131.2421884822502
2026-02-13 01:00:00,118.63686,127.13074592019753,120.60825001218339,118.92801817074199,139.17283694399603,120.55239781734906
2026-02-13 02:00:00,118.63686,119.30884390895852,123.16880257056219,118.32921104817451,143.81399991566903,120.19334459858885
2026-02-13 03:00:00,118.63686,126.13301002351118,119.09999328987764,119.32085410202644,146.107664903713,120.01081751806225
2026-02-13 04:00:00,118.63686,123.76119207937556,117.9601366216804,118.55655163839526,155.62267687055598,120.24309834466504
2026-02-13 05:00:00,118.63686,124.13789075638934,122.99528741985333,119.42695344591706,156.45687936998587,121.5455600035076
2026-02-13 06:00:00,118.63686,123.79273375056188,122.64756254161684,123.36451027646541,151.98881449077058,120.59271279781797
2026-02-13 07:00:00,118.63686,130.83113368179008,131.8895472461037,124.79123669740369,149.66476107704713,124.2209133862745
2026-02-13 08:00:00,118.63686,133.02128397990882,126.2550345531655,130.71626359808448,139.81581778708255,126.6592223659895
2026-02-13 09:00:00,118.63686,139.06938264012183,136.46024233784075,127.91374423473346,137.8134632685136,126.25964026213927
2026-02-13 10:00:00,118.63686,130.9835122440622,135.46712177561145,136.4194349267246,129.2175579406572,126.41999673063157
2026-02-13 11:00:00,118.63686,134.96612643227922,128.57967148133227,136.75508963499126,128.11412002744353,127.87199862027552
2026-02-13 12:00:00,118.63686,142.92516877377471,126.04200441761303,133.15439210914232,128.4224788407778,128.43114747941257
2026-02-13 13:00:00,118.63686,134.73249846422593,136.3668748642399,134.04737565784166,128.28933620197108,128.05840477003233
2026-02-13 14:00:00,118.83586,138.4263256858128,140.37018052690547,135.7306196947976,127.46947386053284,131.55732932332222
2026-02-13 15:00:00,119.77286,142.43881864425313,133.033100957278,129.83594182115922,127.20854579558431,132.65141713708294
2026-02-13 16:00:00,119.83686,135.99926654821854,138.89200794942496,138.91201293395977,129.5059734799423,134.51964923127653
2026-02-13 17:00:00,121.93786,140.88242105023272,134.88315957377307,141.78777177054585,124.29175988274991,134.42958837900883
2026-02-13 18:00:00,121.93786,151.41796469415942,130.23710454206895,135.89921996780038,135.2911322117697,137.71547376723012
2026-02-13 19:00:00,121.93786,203.4700952783758,119.61514068340523,147.7843963787712,157.92406210700648,139.88658613522932
2026-02-13 20:00:00,121.93786,124.47156830736674,134.0938401004442,123.59068863788036,134.501141778772,139.00797144469635
2026-02-13 21:00:00,121.93786,130.17460708445674,135.78541251274322,134.53203521027748,128.80665708881185,136.5128011356126
2026-02-13 22:00:00,119.83686,129.27791019522505,128.85797063217294,135.5597209628388,133.71083104555746,132.9746272585116
2026-02-13 23:00:00,118.83586,124.77728545609891,129.57672151013884,127.10141960702195,147.71360270805536,126.77768925956659
2026-02-14 00:00:00,116.55786,122.05677511584518,129.3891143997251,125.36705603129725,135.33749010524033,125.42720160714805
2026-02-14 01:00:00,116.55786,115.84807261164971,116.7740743257652,116.25888095886425,137.63709319233212,118.14402775020775
2026-02-14 02:00:00,114.75686,116.05554204974462,120.99678270062292,115.9039031776941,141.6888685904547,117.7981017253608
2026-02-14 03:00:00,114.75686,119.75586236414136,118.51385165776503,115.61878230622514,143.49338927506432,117.57143246876277
2026-02-14 04:00:00,114.75686,120.9918289772779,115.95899788834014,116.71174622867554,150.1585167397085,117.81474867206995
2026-02-14 05:00:00,116.55786,122.28836936278371,117.02419881748291,115.33075924427025,144.31680384036216,117.43104131001905
2026-02-14 06:00:00,116.55786,121.45597416037101,121.48481440112579,113.72868982369901,136.83200856112418,116.43528088278387
2026-02-14 07:00:00,116.55786,120.50780566101675,125.10138155647294,117.75081564282674,132.62923612661845,117.8066600942507
2026-02-14 08:00:00,116.55786,119.66853677488551,110.54714830894463,119.48137567165422,123.87722437839744,119.37958203074407
2026-02-14 09:00:00,114.75686,125.17005443073698,117.88541133184418,119.5480466844644,121.70359327094255,118.77966515226072
2026-02-14 10:00:00,114.75686,118.31418859275679,122.67597422876328,122.17206172522712,111.29503080566323,116.91846377768354
2026-02-14 11:00:00,114.75686,112.76090385448428,115.61444663409773,121.40713621829025,108.81082933501588,117.46759045036714
2026-02-14 12:00:00,114.75686,123.9845969764447,117.4806639719334,120.58647863543288,114.60652997972224,118.63577880355615
2026-02-14 13:00:00,114.75686,115.75143107773506,117.54078752381884,119.84521078510899,112.34653763680964,117.85734531284379
2026-02-14 14:00:00,114.75686,119.84897679420949,116.30465301892549,117.3300283510814,106.78265407426017,117.67121990972402
2026-02-14 15:00:00,116.55786,113.55072926602371,123.63495890535343,117.85152398177273,106.51263939476087,118.20911821759506
2026-02-14 16:00:00,116.55786,123.28797091754454,125.59856132742343,125.81193179061711,108.57137496567705,120.53956287486972
2026-02-14 17:00:00,119.85886,128.17042424426546,122.75138749268774,130.8984988121317,109.36406651665527,122.31953136597579
2026-02-14 18:00:00,168.75786,133.43764377600795,116.97703078729663,122.62112773694487,119.28850913694072,124.69114627814469
2026-02-14 19:00:00,168.75786,207.92858747172727,104.00203161108023,128.8832405784978,136.95840483995357,123.9935357135958
2026-02-14 20:00:00,119.85886,112.66477480617884,123.29721307458642,118.76784482794469,120.82755476029786,125.28620027811391
2026-02-14 21:00:00,168.75786,126.66321134028584,131.43895703498544,126.23949012635282,121.79678946157455,126.271001812523
2026-02-14 22:00:00,119.85886,117.96534940848255,119.10921019486675,123.46927254300229,130.1780963749365,124.75349940389412
2026-02-14 23:00:00,116.55786,122.56394779626298,123.33497195830981,125.28313971842634,142.61530174562543,121.56389906006953
2026-02-15 00:00:00,112.70936,123.88889690139548,123.46431170093526,121.8168475856347,128.17355487206285,121.98467607924542
2026-02-15 01:00:00,112.70936,115.58559448811643,112.37621861452222,112.44634859133998,132.40191760355606,114.39915159549119
2026-02-15 02:00:00,112.70936,115.53185877021306,116.24815287602034,112.77536509901161,136.27164123038557,114.0759419245042
2026-02-15 03:00:00,112.70936,114.32741766890395,114.02821084424019,111.15947623585251,135.11161167315015,113.86280628722363
2026-02-15 04:00:00,112.70936,117.24832898742017,111.83342584918967,112.5338316259866,139.82961937916062,114.0624195719968
2026-02-15 05:00:00,112.70936,112.67461218628367,114.25589903157821,109.30682905467108,135.6365239240119,114.19121986894842
2026-02-15 06:00:00,112.70936,111.37930223615984,114.86441789108073,109.4367444371269,126.91993046876303,113.17697676863824
2026-02-15 07:00:00,110.66936,110.76966648144027,125.42334945144162,113.41223958788486,125.89635347293941,114.88386639760063
2026-02-15 08:00:00,110.66936,109.19278919372987,118.78451259838454,113.60579833516904,119.81835341465109,117.05207888712769
2026-02-15 09:00:00,105.26336,106.45092673857226,124.4894894865438,117.13202841639708,120.2363124101272,116.9318106418581
2026-02-15 10:00:00,105.26336,105.40482279118321,125.877795573157,122.15615667440434,113.73848735656674,116.23705928900529
2026-02-15 11:00:00,105.26336,107.0829762251819,124.84202602928812,128.5210187048388,107.84391340615468,121.25371281654452
2026-02-15 12:00:00,110.66936,107.38769455225473,117.80035088301086,129.00952983014335,116.41475002848634,120.14218936592573
2026-02-15 13:00:00,110.66936,115.14877440401675,118.08883143699228,128.92367305369194,112.41550646241905,120.10217203203874
2026-02-15 14:00:00,112.70936,124.03731105226967,124.4998925781095,131.35899230611759,105.09805529377593,123.63501747468626
2026-02-15 15:00:00,112.70936,122.6664429128583,124.56049470576983,130.58161127689016,106.46947868643994,130.05604031459876
2026-02-15 16:00:00,112.70936,120.61773362221766,137.2526730235084,144.40258000537096,107.37321114366142,131.68086247460732
2026-02-15 17:00:00,116.00836,127.82062450095877,136.3486165400917,135.5858340152518,110.64937588172597,129.32008431251245
2026-02-15 18:00:00,164.90936,127.26156765450767,135.26901465795063,144.70245235823748,133.13869639418363,147.48556649090165
2026-02-15 19:00:00,164.90936,180.6847438060833,115.75029894279545,132.61516406897215,150.67130337037509,140.71872272144088
2026-02-15 20:00:00,164.90936,124.59108054935078,129.29428339197077,138.1845618287632,129.19952422094383,130.11649093342237
2026-02-15 21:00:00,164.90936,136.79900876677215,148.68227829915435,152.81349845251142,127.39747381161959,137.0666867115671
2026-02-15 22:00:00,116.00836,129.84320884816978,127.50808618852174,130.3422900505642,131.90986431779754,128.2209422496826
2026-02-15 23:00:00,116.00836,124.47292126792897,129.67289930311694,121.91248885189454,140.6665658568794,119.11907731358912
2026-02-16 00:00:00,109.05489,120.55955415111569,126.5616350192601,122.91284532672701,125.03336542609662,117.5766103792709
2026-02-16 01:00:00,109.05489,108.61235953785187,109.92165280685755,108.98392135466966,124.34077267583373,110.45667519424936
2026-02-16 02:00:00,109.05489,107.23333389066448,111.55001851600107,109.62610052008075,124.5540444903435,110.10491952694218
2026-02-16 03:00:00,109.05489,107.19405585083469,109.87098478426704,108.1422765501407,123.86193626885975,109.90311355153946
2026-02-16 04:00:00,109.15189,117.14448122619447,109.37011039298014,109.16818148855874,131.07502354011925,110.2778037125681
2026-02-16 05:00:00,111.09489,116.2009934906812,115.5574584801788,111.25126048014995,142.264580789924,111.38485246278793
2026-02-16 06:00:00,111.09489,118.1436576827236,114.40121381569199,115.23398464852596,147.06248824130563,111.07749302904557
2026-02-16 07:00:00,111.09489,120.54349162943507,129.9371604567941,116.4378276486622,143.85122716708076,114.16669875768258
2026-02-16 08:00:00,111.09489,130.69908147857905,124.43326322052525,113.51162805033013,139.0065345870705,117.05406133421508
2026-02-16 09:00:00,109.15189,125.1127824698337,138.25564562188734,121.71854355565702,136.14879939074,115.39983316272202
2026-02-16 10:00:00,111.09489,134.49050554661298,131.89819739967373,141.01112017486582,132.06511097711348,117.07962267871281
2026-02-16 11:00:00,111.09489,142.19274809717902,151.81118995377025,142.9461010824601,124.12679000891598,123.12316654711589
2026-02-16 12:00:00,111.09489,126.41447252883992,135.58430103232567,134.73040792036753,129.7297936761286,121.78291298529717
2026-02-16 13:00:00,111.09489,151.11377945661482,141.66904752429429,137.48885592124856,124.76230218611872,122.33964676498263
2026-02-16 14:00:00,111.09489,166.02967867486393,156.46764620849646,160.92545913994618,128.99241896530745,129.33207752634394
2026-02-16 15:00:00,111.09489,164.6717020652163,150.70376983486452,159.87664325644676,131.17659104593588,136.0216878909314
2026-02-16 16:00:00,112.29489,162.88367503455387,167.8983119007474,161.36108807364005,127.13262263202859,137.24144116808299
2026-02-16 17:00:00,112.29489,152.48429564937712,149.37879216347145,152.50173430593412,124.27324802245172,134.06764819505221
2026-02-16 18:00:00,117.30589,170.7537472653329,163.05756200733944,178.4863281755954,154.60738198270747,161.97874923108068
2026-02-16 19:00:00,117.30589,261.8899482731687,158.69958410614353,170.57771644361853,182.16045297702445,167.58103372865838
2026-02-16 20:00:00,117.30589,178.17355893167,166.99410815323074,165.43595041924826,160.01865971159575,158.89150974409398
2026-02-16 21:00:00,117.30589,148.93457744349755,158.89606397740857,158.50933515151922,140.09353283861964,139.6660995016783
2026-02-16 22:00:00,112.29489,132.28017380404,133.66739261573923,132.06865248415554,134.72211211474,125.35291861823535
2026-02-16 23:00:00,111.09489,118.46517989989215,124.84539370529913,116.15242419452352,144.5264618529369,116.16333786332416
2026-02-17 00:00:00,105.34535,119.70509147183401,119.86318813020024,126.41899129309955,122.8060414242695,113.11764922582881
2026-02-17 01:00:00,105.34535,106.89102293938015,104.78568150717375,105.11720981840976,119.09483610682344,107.18798347200772
2026-02-17 02:00:00,105.34535,105.56015186516501,107.90462301935288,104.90015746375201,120.49235695791006,107.00493261674731
2026-02-17 03:00:00,105.34535,106.23402293345723,105.32433848745487,105.82352071633755,122.41777914339244,106.89558521188155
2026-02-17 04:00:00,105.34535,112.18100096664928,104.97114025232823,105.93753577192851,137.21803602864756,107.02626261944297
2026-02-17 05:00:00,110.84835,109.32544390742368,104.18780335615857,107.47502958033579,151.65132248729427,108.79995643549628
2026-02-17 06:00:00,112.99135,113.03262390840705,107.14223276209177,108.54016725212023,158.2022432037304,108.90895321120303
2026-02-17 07:00:00,112.99135,108.51503885339228,112.06443172046667,107.76033128812482,156.5644720874988,113.60174410840148
2026-02-17 08:00:00,112.99135,107.5409876925767,105.02332783225852,107.85362801188728,151.94814335218032,117.39224158163898
2026-02-17 09:00:00,110.84835,108.59038257621798,108.82432694180244,106.34142045097086,145.16836777479747,116.47397091822549
2026-02-17 10:00:00,110.84835,106.50508268216772,107.66580114929545,109.07781237048731,141.75772879591645,118.07263755333958
2026-02-17 11:00:00,110.84835,106.49044161478278,110.45205992467548,109.94149035553633,136.1186184973619,119.51229531758355
2026-02-17 12:00:00,110.84835,107.5906626370251,111.99626284599728,113.68778718215304,136.56206540956373,120.81612274432015
2026-02-17 13:00:00,110.84835,115.52432466613396,110.89526929396669,110.92608840563081,135.31186712776244,120.74786570633245
2026-02-17 14:00:00,112.99135,132.4853619939225,125.12939010113051,118.5855345060736,147.95241107149693,125.46614072390093
2026-02-17 15:00:00,112.99135,126.73702910332445,118.35301644798079,119.5807476504517,149.90936761677193,128.07489422336397
2026-02-17 16:00:00,116.99235,128.6520133279834,127.31118281747734,119.34873429004692,142.0186798751158,125.88285841214866
2026-02-17 17:00:00,116.99235,127.66458633017744,116.26328236743659,118.32757177759541,129.9098050527223,121.29800452758636
2026-02-17 18:00:00,117.99135,163.91314447871684,138.07391850476893,134.39492215533733,157.9458421606909,128.85490717352286
2026-02-17 19:00:00,119.99135,274.28699018928324,144.5294643466894,125.70848506379983,185.10337062346014,126.7051714624751
2026-02-17 20:00:00,116.99235,154.82905614002394,140.00403381531407,142.88246668414078,159.0040748559659,128.2979248238484
2026-02-17 21:00:00,116.99235,126.879429232209,130.3965141596007,126.36499873927085,141.0809443800868,122.15431432020597
2026-02-17 22:00:00,112.99135,112.68134256290995,110.03162130323356,116.94625091531309,128.21284049472018,116.44064182518227
2026-02-17 23:00:00,110.84835,115.42623513905112,114.9390343878719,111.2351584881836,142.03421223181596,111.46625794584295
2026-02-18 00:00:00,129.11559,116.63991757451778,109.41728669817846,112.43067919689581,115.7289775088166,109.36887607174441
2026-02-18 01:00:00,129.11559,126.27095142902138,127.70729658162273,129.34857411394725,140.82626062175197,128.3888524287568
2026-02-18 02:00:00,123.96959,122.19707780690185,130.49355362177903,128.67755932223253,140.8855248470488,127.86789303665029
2026-02-18 03:00:00,123.97059,122.41693376534607,126.34292576128624,129.88846436793418,141.06484245305066,126.78602679420601
2026-02-18 04:00:00,129.11559,125.39679298773147,126.07369237397141,128.38785430741535,155.03333935563847,127.37917694221338
2026-02-18 05:00:00,129.47259,128.0460165042714,124.92489395129414,129.46017531145603,167.3647556713215,127.1754059329374
2026-02-18 06:00:00,131.61559,125.64358517539257,121.57721626853586,124.23082240153113,164.18921443268613,129.11829495597473
2026-02-18 07:00:00,129.47259,122.49842593145021,120.33139364921607,120.01332917883799,168.44413604046036,130.34801454487166
2026-02-18 08:00:00,129.47259,117.88102976578915,114.70070433472088,117.86542763880767,159.26974577418449,131.3142816412511
2026-02-18 09:00:00,129.11559,119.94911156530553,114.1333071391721,116.87254476074966,153.4650426796919,128.81612750856493
2026-02-18 10:00:00,129.11559,120.31271932508822,113.88202722986321,114.98145213686655,146.85535047339994,126.04804375898834
2026-02-18 11:00:00,129.11559,131.5152457620994,118.66024810913571,119.14250366393411,146.94431701360722,127.58342574953889
2026-02-18 12:00:00,129.11559,124.4237962296208,118.33431481067954,120.05740091838878,144.64691411589249,126.05529782660219
2026-02-18 13:00:00,129.11559,119.17645291610445,113.31796283581332,120.48883252543229,146.19181496289298,128.4867429317351
2026-02-18 14:00:00,129.47259,129.0086327505589,120.90570393512219,120.50898296681234,158.02270122877428,133.05998729816832
2026-02-18 15:00:00,129.47259,127.10920346787574,117.64715447060742,120.28677362378004,157.05030657815865,136.24339512634668
2026-02-18 16:00:00,131.61559,132.41638339271663,122.10675639961792,126.05711881929446,156.0620940875176,134.10742942879128
2026-02-18 17:00:00,132.61559,131.65171595403854,119.42066735618445,123.68070362214526,142.43044110363945,130.30975692056927
2026-02-18 18:00:00,134.61459,135.43885328353127,132.4254885311715,138.08389062572155,162.20355756159066,130.3804316583144
2026-02-18 19:00:00,134.61459,229.26512256939574,126.80024226559962,140.96607908862583,190.05363473968967,126.75826181016635
2026-02-18 20:00:00,134.61459,136.09394160375396,136.6032740874288,130.61729306847585,159.25002324805115,128.45702091693673
2026-02-18 21:00:00,132.61559,131.57247903333592,127.27026664701904,128.7154114866493,146.57163069985913,127.22617456501797
2026-02-18 22:00:00,131.61559,124.13919965719235,118.73582900332038,120.22666401664763,137.76985463975922,126.50048627368574
2026-02-18 23:00:00,131.61559,132.41683821514732,123.23801829210294,129.04264726000724,152.50507767198516,126.07806420965719
2026-02-19 00:00:00,125.63308,121.84308882037924,123.81210100272409,119.00512996144195,115.74110103872096,125.2374136062262
2026-02-19 01:00:00,125.63308,129.50278573746942,125.34365390436886,125.8244394901753,139.27810954169203,126.2430614258829
2026-02-19 02:00:00,125.63308,125.68903859938385,122.97557960248734,125.90062949196921,139.94574811176778,125.95937833359909
2026-02-19 03:00:00,125.63308,125.96109263788983,124.22192970209798,125.51697839168999,140.48100748888714,125.21075892251031
2026-02-19 04:00:00,125.63308,129.45565830311273,124.47241080170322,125.80015387069345,154.63211890246447,125.5046025644136
2026-02-19 05:00:00,131.13608,130.40968098848614,130.57552358690856,127.22092758353503,164.2035044703991,128.0054664643364
2026-02-19 06:00:00,131.13608,125.65915351834548,129.5157847751707,132.08429226025402,159.26681299987123,128.19000849798732
2026-02-19 07:00:00,131.13608,130.3441213061633,131.28461328822053,132.1452454048382,162.93409974064681,131.14835814360947
2026-02-19 08:00:00,125.63308,134.08730315642302,130.85822669640055,131.28517007676737,153.25142361563283,133.68801149306307
2026-02-19 09:00:00,131.13608,140.2851429080921,134.7640799806055,136.34453121993147,149.89428769391935,133.00243106280527
2026-02-19 10:00:00,131.13608,140.52142549961707,133.45263697401907,138.28631465251274,139.99804487909358,132.62699689121962
2026-02-19 11:00:00,131.13608,153.55451039206002,132.27217271512333,139.18512752701926,140.9222897311044,132.65114855019766
2026-02-19 12:00:00,131.13608,139.96693070795055,128.15043655923267,134.63387908479774,136.40048188676928,130.45398343689573
2026-02-19 13:00:00,134.27908,139.3160734147294,134.11208898911218,138.53765656974437,138.07087835747504,133.72295697686224
2026-02-19 14:00:00,134.27908,146.96264004791115,137.9046765300652,137.81926004032587,143.4055661176367,136.9603987792441
2026-02-19 15:00:00,134.27908,143.72815065005153,138.71026738650085,134.96581226792074,142.74555922791956,138.8522021197332
2026-02-19 16:00:00,134.27908,142.20940424776992,144.02695894902823,142.1381628703976,147.83816095667558,138.6603013600667
2026-02-19 17:00:00,134.27908,143.07910940257602,135.47506462479188,139.59513567778237,136.34841372579695,136.7686813651806
2026-02-19 18:00:00,135.79008,156.38055064490612,127.01879968814242,138.38312860152908,147.732440316344,135.06034590063527
2026-02-19 19:00:00,135.79008,224.7793620133892,128.771666617225,149.49151183645643,178.0225019617478,135.06819612458236
2026-02-19 20:00:00,135.79008,145.9022744744315,153.13650441742143,150.54295673800777,149.69019390890935,135.03242169261324
2026-02-19 21:00:00,134.27908,134.76111164346443,133.8873643016787,133.2206168195024,140.62788539130213,134.38973809503887
2026-02-19 22:00:00,134.27908,131.5907351140217,129.51480816270313,132.03381058684798,137.34438382080077,133.49338271079128
2026-02-19 23:00:00,133.27908,133.35153793079917,128.10993150841773,131.07376536765514,151.75510325317887,130.64402864771347
2026-02-20 00:00:00,120.37685,122.83871953057721,130.7791859953602,121.94121278356357,97.20707051168617,124.32826909618507
2026-02-20 01:00:00,120.37685,126.51016661063633,121.0072758294955,120.01159751587443,138.98811995593337,121.95160107893639
2026-02-20 02:00:00,120.37685,119.81050869016124,123.624963470329,120.49757761805797,141.9889270115329,121.61279881084025
2026-02-20 03:00:00,120.37685,121.73895381804283,119.98793978804642,119.74266228562308,144.20862784018234,121.35083918694153
2026-02-20 04:00:00,120.37685,122.67942113756365,116.31079660428918,119.09177304257315,150.6454004944429,121.69046634356332
2026-02-20 05:00:00,120.37685,126.04159095451936,127.78612359115841,120.80139093831843,147.77048557021905,123.5304769137251
2026-02-20 06:00:00,120.37685,125.87730714621802,127.48841094060644,125.06647173376322,138.82662127228497,122.5236361388722
2026-02-20 07:00:00,120.37685,129.75127259581535,129.86496223980646,127.71301067310401,140.81617128879577,125.92628606806767
2026-02-20 08:00:00,120.37685,139.0124930755953,129.94129118617948,132.06496445572955,133.18346573496103,127.75841229108971
2026-02-20 09:00:00,120.37685,137.89245940105678,136.55223492232668,124.79448339029656,133.6553360557845,128.8952351221843
2026-02-20 10:00:00,120.37685,132.09523777755365,136.76636826456308,132.81127528647087,123.96734085959295,129.21397326538226
2026-02-20 11:00:00,120.37685,132.72856082993243,124.59861511974843,131.3248843346868,124.14174736597872,129.6329802899022
2026-02-20 12:00:00,120.37685,143.9563244383996,124.2593624217086,128.10409994814913,123.4596115447809,129.9828348743436
2026-02-20 13:00:00,120.37685,134.80376462739696,141.19323311470103,136.97468320567972,122.99069240752715,131.3348043845826
2026-02-20 14:00:00,120.37685,134.23110304928076,137.71969176499007,137.9128476235639,120.01052859104036,132.38913293996978
2026-02-20 15:00:00,127.52285,141.9598868798725,140.32225925820936,129.81333887086427,123.15021030872782,132.97121372258127
2026-02-20 16:00:00,129.02285,135.68910965202477,136.2639467241338,138.4350331318203,125.39417731960754,134.2059268765847
2026-02-20 17:00:00,129.02285,140.82742583852172,132.1852573362636,135.7376901823672,123.43403883575826,133.80258899358486
2026-02-20 18:00:00,129.02285,161.64772678191954,129.77257082599976,143.6192934111305,125.53290268454913,134.7922780608717
2026-02-20 19:00:00,131.02385,322.73138410453225,117.85707546548166,149.1551230843075,156.71060886574173,136.14715905331497
2026-02-20 20:00:00,131.02385,128.83649959118966,135.73013592806203,138.52081450436526,127.90896649511791,135.23409794864708
2026-02-20 21:00:00,129.02285,132.65395157344582,131.8564065148441,134.8653548379076,123.26626857315296,135.45214581638697
2026-02-20 22:00:00,129.02285,134.37467839119807,127.83296363214468,132.51018090870068,127.81774417214027,133.37261137125427
2026-02-20 23:00:00,127.52285,124.76331171173838,129.13588745577937,125.18937599479224,141.42713912646005,128.8900355502015
2026-02-21 00:00:00,107.25893,114.25420608428553,123.52799650179183,113.44936552691829,117.93232405458781,125.6611225588259
2026-02-21 01:00:00,107.25893,107.10713606454348,107.34114761567308,107.25242840079657,129.00469637968266,109.6329121446337
2026-02-21 02:00:00,107.25893,110.75748973733695,108.67876880008922,106.54429820690085,132.8403166668792,109.48890028040447
2026-02-21 03:00:00,107.25893,112.16488106847723,107.05535592429506,105.71687128835681,134.91029923226247,109.66762248015849
2026-02-21 04:00:00,107.25893,112.778253289303,108.49271245448556,107.8581095296254,144.0256932845603,109.73625200014024
2026-02-21 05:00:00,107.25893,108.60035735030841,109.25178525276924,106.43881483503709,137.37630580758074,110.84125849815416
2026-02-21 06:00:00,107.25893,110.4448156645132,108.2013217900139,104.86577850633866,128.5007853454443,109.40042896040151
2026-02-21 07:00:00,107.25893,110.92958891059455,115.51407437262311,104.96465184298992,126.68698528917767,112.5472021888558
2026-02-21 08:00:00,107.25893,116.47047217872323,107.94997345539564,113.10952036940115,119.54834432894248,115.11296209549931
2026-02-21 09:00:00,107.25893,120.23385840667585,114.65358061409239,116.16290827475027,116.81871947702834,115.03039983544181
2026-02-21 10:00:00,107.25893,120.01603969621196,123.55874440532716,120.92412612710183,106.95624041683996,116.05944290023317
2026-02-21 11:00:00,107.25893,110.4308483944586,111.68715036757621,111.57246056899668,104.203167404532,115.68543150121161
2026-02-21 12:00:00,107.25893,121.54309338468306,113.84724927880447,112.76398643946459,108.27413064652748,117.63190076157701
2026-02-21 13:00:00,107.25893,115.44003508925003,123.0561895875328,119.70851714287865,107.47598479413315,116.32139282476055
2026-02-21 14:00:00,107.25893,118.65426703012555,117.61860219883268,120.1631277855904,100.46746288888977,117.03293279861947
2026-02-21 15:00:00,107.25893,121.37025432795285,118.84011066879418,118.72059823082975,102.89559207472695,118.82974257976224
2026-02-21 16:00:00,112.76193,122.8040159629477,129.98904246854084,124.55416296556481,106.10283753959965,122.04587169240057
2026-02-21 17:00:00,116.90493,123.96162976969836,121.91085336680436,127.74298764514423,107.16917333816752,123.50492531745479
2026-02-21 18:00:00,120.90493,149.02385663299603,119.43280317598266,139.8295705508211,128.18580814873127,126.85295139189157
2026-02-21 19:00:00,165.90493,183.26844936403424,117.58692730233619,144.12666482781134,146.0672978276354,129.95452221810183
2026-02-21 20:00:00,120.90493,121.81065296614125,123.37209194707923,133.56419694738804,124.34057885880532,128.26474088618053
2026-02-21 21:00:00,116.90493,120.43369519056128,127.5499746777447,131.2610547319829,121.4911446096844,128.35979384677313
2026-02-21 22:00:00,116.90493,111.33534643625359,118.91695085744762,120.22923329767605,125.56906668312442,124.4803344038283
2026-02-21 23:00:00,114.70493,114.8512123914523,112.7714643000069,119.59673946902561,136.83667907673546,118.71197896241873
2026-02-22 00:00:00,114.40661,111.93854270911821,119.09418869583851,119.54084923471783,107.52961265696729,114.24298975420498
2026-02-22 01:00:00,113.50361,115.33978351044064,115.22868879505755,115.04786679663731,132.25159690652458,115.2910576756885
2026-02-22 02:00:00,114.40661,114.6349798203313,116.1355390135537,114.86860032020468,135.62770944076192,114.9477288982317
2026-02-22 03:00:00,113.50361,114.15806411522685,113.89310481521973,115.66794142087014,135.72482210111042,114.6342281215943
2026-02-22 04:00:00,113.50361,116.64087323671893,115.13332688421063,114.60494996024356,139.92131600116502,114.95808664646876
2026-02-22 05:00:00,114.40661,114.07047674980925,113.9472091727018,111.7889688710064,134.16704389938636,113.67080513468039
2026-02-22 06:00:00,113.50361,110.6429405354199,114.09773483030946,110.45321650046424,126.93300294268874,113.5972649949766
2026-02-22 07:00:00,113.36061,109.69719786345128,115.47037370938408,111.97508310275357,125.10676105374338,113.95683776602633
2026-02-22 08:00:00,113.36061,101.26100756726173,109.48966705669547,114.70392490110963,118.38878104788918,114.64206051025735
2026-02-22 09:00:00,107.85761,100.31798398263618,114.914607443054,107.97253424406951,114.51021394914355,113.64327862373068
2026-02-22 10:00:00,107.85761,98.21957912883717,110.20790874597878,109.523328871741,109.63021313212101,112.46308596442262
