ds,y,NBEATSx,ventana,semilla
2026-03-14 23:00:00,201.07122,170.30544,5a,42
2026-03-15 00:00:00,229.49337,188.21396,5a,42
2026-03-15 01:00:00,229.49337,185.93813,5a,42
2026-03-15 02:00:00,229.49337,189.53262,5a,42
2026-03-15 03:00:00,229.49337,184.90178,5a,42
2026-03-15 04:00:00,229.49337,183.58322,5a,42
2026-03-15 05:00:00,229.49337,178.71487,5a,42
2026-03-15 06:00:00,194.49337,175.84566,5a,42
2026-03-15 07:00:00,170.49337,174.53355,5a,42
2026-03-15 08:00:00,117.71437,168.33704,5a,42
2026-03-15 09:00:00,117.62437,176.32486,5a,42
2026-03-15 10:00:00,117.62437,176.67888,5a,42
2026-03-15 11:00:00,170.49337,179.27249,5a,42
2026-03-15 12:00:00,170.49337,184.03894,5a,42
2026-03-15 13:00:00,170.49337,188.30655,5a,42
2026-03-15 14:00:00,171.49337,183.62737,5a,42
2026-03-15 15:00:00,171.49337,188.07378,5a,42
2026-03-15 16:00:00,229.49337,190.12622,5a,42
2026-03-15 17:00:00,272.41637,202.38692,5a,42
2026-03-15 18:00:00,299.49337,241.90616,5a,42
2026-03-15 19:00:00,344.49337,253.48071,5a,42
2026-03-15 20:00:00,339.49337,231.56287,5a,42
2026-03-15 21:00:00,279.49337,206.03343,5a,42
2026-03-15 22:00:00,272.41637,203.27408,5a,42
2026-03-15 23:00:00,272.41637,203.58434,5a,42
2026-03-16 00:00:00,279.95154,256.67615,5a,42
2026-03-16 01:00:00,269.95154,247.56717,5a,42
2026-03-16 02:00:00,219.95154,244.65195,5a,42
2026-03-16 03:00:00,219.95154,250.1822,5a,42
2026-03-16 04:00:00,269.95154,248.22745,5a,42
2026-03-16 05:00:00,279.95154,250.12683,5a,42
2026-03-16 06:00:00,299.07454,245.526,5a,42
2026-03-16 07:00:00,279.95154,255.95052,5a,42
2026-03-16 08:00:00,231.91454,258.82556,5a,42
2026-03-16 09:00:00,219.95154,263.9139,5a,42
2026-03-16 10:00:00,269.95154,279.16528,5a,42
2026-03-16 11:00:00,279.95154,270.0974,5a,42
2026-03-16 12:00:00,279.95154,273.72733,5a,42
2026-03-16 13:00:00,279.95154,287.0875,5a,42
2026-03-16 14:00:00,299.07454,293.24026,5a,42
2026-03-16 15:00:00,299.07454,299.82953,5a,42
2026-03-16 16:00:00,319.95154,311.27255,5a,42
2026-03-16 17:00:00,336.95154,323.37073,5a,42
2026-03-16 18:00:00,336.95154,395.40277,5a,42
2026-03-16 19:00:00,799.03854,425.2749,5a,42
2026-03-16 20:00:00,339.95154,368.32178,5a,42
2026-03-16 21:00:00,339.95154,313.87207,5a,42
2026-03-16 22:00:00,336.95154,280.9832,5a,42
2026-03-16 23:00:00,319.95154,273.59204,5a,42
2026-03-17 00:00:00,306.49125,308.84802,5a,42
2026-03-17 01:00:00,306.49125,304.60995,5a,42
2026-03-17 02:00:00,280.36825,305.3606,5a,42
2026-03-17 03:00:00,280.36825,306.8709,5a,42
2026-03-17 04:00:00,306.49125,301.34872,5a,42
2026-03-17 05:00:00,306.49125,317.39062,5a,42
2026-03-17 06:00:00,306.49125,310.40195,5a,42
2026-03-17 07:00:00,306.49125,310.18497,5a,42
2026-03-17 08:00:00,306.49125,312.46704,5a,42
2026-03-17 09:00:00,280.36825,313.1099,5a,42
2026-03-17 10:00:00,280.36825,314.38446,5a,42
2026-03-17 11:00:00,306.49125,309.31296,5a,42
2026-03-17 12:00:00,280.36825,310.8155,5a,42
2026-03-17 13:00:00,306.49125,320.20837,5a,42
2026-03-17 14:00:00,330.36825,326.5405,5a,42
2026-03-17 15:00:00,332.36825,348.33435,5a,42
2026-03-17 16:00:00,332.36825,344.46417,5a,42
2026-03-17 17:00:00,335.36825,363.29858,5a,42
2026-03-17 18:00:00,335.36825,543.56323,5a,42
2026-03-17 19:00:00,794.45525,599.51495,5a,42
2026-03-17 20:00:00,335.36825,467.4707,5a,42
2026-03-17 21:00:00,332.36825,353.29453,5a,42
2026-03-17 22:00:00,332.36825,323.5816,5a,42
2026-03-17 23:00:00,306.49125,325.868,5a,42
2026-03-18 00:00:00,311.84308,307.74066,5a,42
2026-03-18 01:00:00,311.84308,313.66827,5a,42
2026-03-18 02:00:00,311.84308,310.49884,5a,42
2026-03-18 03:00:00,311.84308,316.73816,5a,42
2026-03-18 04:00:00,311.84308,313.3856,5a,42
2026-03-18 05:00:00,334.84308,320.30106,5a,42
2026-03-18 06:00:00,334.84308,311.71777,5a,42
2026-03-18 07:00:00,334.84308,319.20914,5a,42
2026-03-18 08:00:00,334.84308,314.18137,5a,42
2026-03-18 09:00:00,311.84308,314.15668,5a,42
2026-03-18 10:00:00,311.84308,314.24496,5a,42
2026-03-18 11:00:00,334.84308,309.58743,5a,42
2026-03-18 12:00:00,311.84308,315.07233,5a,42
2026-03-18 13:00:00,334.84308,319.99576,5a,42
2026-03-18 14:00:00,338.84308,326.73303,5a,42
2026-03-18 15:00:00,339.96608,347.203,5a,42
2026-03-18 16:00:00,339.96608,338.6621,5a,42
2026-03-18 17:00:00,339.96608,354.31116,5a,42
2026-03-18 18:00:00,341.84308,495.68958,5a,42
2026-03-18 19:00:00,389.84308,561.5193,5a,42
2026-03-18 20:00:00,353.84308,472.3689,5a,42
2026-03-18 21:00:00,339.96608,371.19232,5a,42
2026-03-18 22:00:00,339.96608,334.83438,5a,42
2026-03-18 23:00:00,334.84308,326.18246,5a,42
2026-03-19 00:00:00,347.22084,335.04373,5a,42
2026-03-19 01:00:00,347.22084,334.81918,5a,42
2026-03-19 02:00:00,347.22084,335.97836,5a,42
2026-03-19 03:00:00,347.22084,334.00372,5a,42
2026-03-19 04:00:00,347.22084,335.14368,5a,42
2026-03-19 05:00:00,354.19084,337.87225,5a,42
2026-03-19 06:00:00,354.19084,330.933,5a,42
2026-03-19 07:00:00,347.22084,338.13965,5a,42
2026-03-19 08:00:00,347.22084,334.361,5a,42
2026-03-19 09:00:00,308.99084,331.65198,5a,42
2026-03-19 10:00:00,347.22084,332.2048,5a,42
2026-03-19 11:00:00,347.22084,336.1452,5a,42
2026-03-19 12:00:00,347.22084,341.15826,5a,42
2026-03-19 13:00:00,347.22084,343.60684,5a,42
2026-03-19 14:00:00,354.19084,348.64398,5a,42
2026-03-19 15:00:00,354.19084,358.51505,5a,42
2026-03-19 16:00:00,360.09084,363.87723,5a,42
2026-03-19 17:00:00,360.09084,369.57956,5a,42
2026-03-19 18:00:00,415.09084,395.2499,5a,42
2026-03-19 19:00:00,415.09084,429.5528,5a,42
2026-03-19 20:00:00,390.09084,421.24387,5a,42
2026-03-19 21:00:00,375.09084,382.68982,5a,42
2026-03-19 22:00:00,360.09084,357.21185,5a,42
2026-03-19 23:00:00,354.19084,353.09872,5a,42
2026-03-20 00:00:00,347.8728,347.89868,5a,42
2026-03-20 01:00:00,347.8728,345.52728,5a,42
2026-03-20 02:00:00,347.8728,344.8871,5a,42
2026-03-20 03:00:00,330.1428,342.6662,5a,42
2026-03-20 04:00:00,330.1428,343.6048,5a,42
2026-03-20 05:00:00,347.8728,345.30264,5a,42
2026-03-20 06:00:00,347.8728,341.46152,5a,42
2026-03-20 07:00:00,339.1428,348.15417,5a,42
2026-03-20 08:00:00,330.1428,347.914,5a,42
2026-03-20 09:00:00,330.1428,349.571,5a,42
2026-03-20 10:00:00,330.1428,351.31918,5a,42
2026-03-20 11:00:00,330.1428,349.73242,5a,42
2026-03-20 12:00:00,330.1428,348.47107,5a,42
2026-03-20 13:00:00,330.1428,351.4002,5a,42
2026-03-20 14:00:00,347.8728,358.9749,5a,42
2026-03-20 15:00:00,347.8728,364.49707,5a,42
2026-03-20 16:00:00,354.1428,365.69846,5a,42
2026-03-20 17:00:00,379.1428,371.50662,5a,42
2026-03-20 18:00:00,384.1428,385.1339,5a,42
2026-03-20 19:00:00,384.1428,398.50772,5a,42
2026-03-20 20:00:00,384.1428,393.9051,5a,42
2026-03-20 21:00:00,379.1428,374.82318,5a,42
2026-03-20 22:00:00,379.1428,363.0453,5a,42
2026-03-20 23:00:00,354.1428,357.1976,5a,42
2026-03-21 00:00:00,346.45843,347.79523,5a,42
2026-03-21 01:00:00,346.45843,342.98795,5a,42
2026-03-21 02:00:00,325.45843,344.87097,5a,42
2026-03-21 03:00:00,325.45843,346.12045,5a,42
2026-03-21 04:00:00,346.45843,346.88263,5a,42
2026-03-21 05:00:00,346.45843,343.90967,5a,42
2026-03-21 06:00:00,346.45843,333.82535,5a,42
2026-03-21 07:00:00,325.45843,338.53802,5a,42
2026-03-21 08:00:00,229.92343,336.1063,5a,42
2026-03-21 09:00:00,229.92343,341.07327,5a,42
2026-03-21 10:00:00,278.35843,344.81088,5a,42
2026-03-21 11:00:00,304.35843,344.79446,5a,42
2026-03-21 12:00:00,260.50443,346.301,5a,42
2026-03-21 13:00:00,278.35843,349.58615,5a,42
2026-03-21 14:00:00,325.45843,350.58798,5a,42
2026-03-21 15:00:00,346.45843,355.03455,5a,42
2026-03-21 16:00:00,346.45843,360.93384,5a,42
2026-03-21 17:00:00,350.45843,370.43433,5a,42
2026-03-21 18:00:00,375.45843,384.4659,5a,42
2026-03-21 19:00:00,375.45843,405.80377,5a,42
2026-03-21 20:00:00,375.45843,406.27325,5a,42
2026-03-21 21:00:00,350.45843,388.11288,5a,42
2026-03-21 22:00:00,346.45843,380.5873,5a,42
2026-03-21 23:00:00,346.45843,373.09204,5a,42
2026-03-22 00:00:00,331.85997,336.28488,5a,42
2026-03-22 01:00:00,331.85997,331.78137,5a,42
2026-03-22 02:00:00,366.85997,332.4325,5a,42
2026-03-22 03:00:00,331.85997,317.7262,5a,42
2026-03-22 04:00:00,331.85997,310.93518,5a,42
2026-03-22 05:00:00,331.85997,300.00528,5a,42
2026-03-22 06:00:00,331.85997,292.05942,5a,42
2026-03-22 07:00:00,261.85997,291.39816,5a,42
2026-03-22 08:00:00,110.08097,281.31937,5a,42
2026-03-22 09:00:00,110.08097,288.06796,5a,42
2026-03-22 10:00:00,110.08097,290.07544,5a,42
2026-03-22 11:00:00,259.70797,293.8183,5a,42
2026-03-22 12:00:00,261.85997,293.02112,5a,42
2026-03-22 13:00:00,261.85997,302.79684,5a,42
2026-03-22 14:00:00,261.85997,303.9892,5a,42
2026-03-22 15:00:00,331.85997,307.7351,5a,42
2026-03-22 16:00:00,366.85997,322.8451,5a,42
2026-03-22 17:00:00,366.85997,325.90652,5a,42
2026-03-22 18:00:00,383.85997,345.49515,5a,42
2026-03-22 19:00:00,383.85997,382.0369,5a,42
2026-03-22 20:00:00,383.85997,391.61987,5a,42
2026-03-22 21:00:00,383.85997,371.662,5a,42
2026-03-22 22:00:00,366.85997,358.23633,5a,42
2026-03-22 23:00:00,366.85997,348.83438,5a,42
2026-03-23 00:00:00,376.5061,365.2324,5a,42
2026-03-23 01:00:00,376.5061,362.40222,5a,42
2026-03-23 02:00:00,376.5061,352.89365,5a,42
2026-03-23 03:00:00,336.5061,354.35117,5a,42
2026-03-23 04:00:00,336.5061,349.86526,5a,42
2026-03-23 05:00:00,336.5061,357.24866,5a,42
2026-03-23 06:00:00,336.5061,348.49622,5a,42
2026-03-23 07:00:00,266.5061,358.57626,5a,42
2026-03-23 08:00:00,114.7271,359.632,5a,42
2026-03-23 09:00:00,114.7271,363.49478,5a,42
2026-03-23 10:00:00,114.7271,365.4739,5a,42
2026-03-23 11:00:00,289.4061,362.49518,5a,42
2026-03-23 12:00:00,266.5061,363.77396,5a,42
2026-03-23 13:00:00,266.5061,363.00644,5a,42
2026-03-23 14:00:00,266.5061,366.85,5a,42
2026-03-23 15:00:00,315.4061,369.55365,5a,42
2026-03-23 16:00:00,376.5061,383.25043,5a,42
2026-03-23 17:00:00,392.4261,385.18732,5a,42
2026-03-23 18:00:00,393.5061,387.25565,5a,42
2026-03-23 19:00:00,407.6171,393.14062,5a,42
2026-03-23 20:00:00,393.5061,392.01883,5a,42
2026-03-23 21:00:00,393.5061,375.0361,5a,42
2026-03-23 22:00:00,392.4261,364.46417,5a,42
2026-03-23 23:00:00,392.4261,363.7983,5a,42
2026-03-24 00:00:00,114.49924,397.2635,5a,42
2026-03-24 01:00:00,114.49924,394.45435,5a,42
2026-03-24 02:00:00,114.49924,383.80142,5a,42
2026-03-24 03:00:00,114.49924,383.02744,5a,42
2026-03-24 04:00:00,114.59024,384.90128,5a,42
2026-03-24 05:00:00,266.36924,392.83783,5a,42
2026-03-24 06:00:00,266.36924,386.367,5a,42
2026-03-24 07:00:00,270.62924,396.7809,5a,42
2026-03-24 08:00:00,271.41524,406.51822,5a,42
2026-03-24 09:00:00,266.36924,407.5946,5a,42
2026-03-24 10:00:00,266.36924,404.99057,5a,42
2026-03-24 11:00:00,266.36924,407.24597,5a,42
2026-03-24 12:00:00,264.21724,409.7477,5a,42
2026-03-24 13:00:00,266.36924,419.09964,5a,42
2026-03-24 14:00:00,381.36924,424.22162,5a,42
2026-03-24 15:00:00,388.07724,436.20688,5a,42
2026-03-24 16:00:00,388.07724,444.07382,5a,42
2026-03-24 17:00:00,388.36924,448.203,5a,42
2026-03-24 18:00:00,429.36924,458.90524,5a,42
2026-03-24 19:00:00,516.36924,450.73416,5a,42
2026-03-24 20:00:00,396.36924,440.6598,5a,42
2026-03-24 21:00:00,388.36924,427.19257,5a,42
2026-03-24 22:00:00,388.07724,423.50452,5a,42
2026-03-24 23:00:00,381.36924,417.96042,5a,42
2026-03-25 00:00:00,186.70675,314.08002,5a,42
2026-03-25 01:00:00,254.55475,269.41086,5a,42
2026-03-25 02:00:00,254.55475,266.61386,5a,42
2026-03-25 03:00:00,261.75275,271.90613,5a,42
2026-03-25 04:00:00,279.60675,292.14078,5a,42
2026-03-25 05:00:00,305.70675,315.22174,5a,42
2026-03-25 06:00:00,325.62675,312.42316,5a,42
2026-03-25 07:00:00,304.70675,321.12656,5a,42
2026-03-25 08:00:00,304.70675,325.0682,5a,42
2026-03-25 09:00:00,186.70675,324.88992,5a,42
2026-03-25 10:00:00,304.70675,338.0169,5a,42
2026-03-25 11:00:00,304.70675,346.27722,5a,42
2026-03-25 12:00:00,261.75275,349.25452,5a,42
2026-03-25 13:00:00,304.70675,348.64813,5a,42
2026-03-25 14:00:00,325.62675,350.71268,5a,42
2026-03-25 15:00:00,326.70675,369.02292,5a,42
2026-03-25 16:00:00,381.70675,388.38943,5a,42
2026-03-25 17:00:00,384.70675,401.77423,5a,42
2026-03-25 18:00:00,406.70675,436.1842,5a,42
2026-03-25 19:00:00,406.70675,443.74908,5a,42
2026-03-25 20:00:00,406.70675,403.63037,5a,42
2026-03-25 21:00:00,384.70675,391.77795,5a,42
2026-03-25 22:00:00,381.70675,384.09692,5a,42
2026-03-25 23:00:00,325.62675,362.2685,5a,42
2026-03-26 00:00:00,290.73411,316.78058,5a,42
2026-03-26 01:00:00,290.73411,317.7163,5a,42
2026-03-26 02:00:00,290.73411,313.9148,5a,42
2026-03-26 03:00:00,290.73411,312.4327,5a,42
2026-03-26 04:00:00,290.73411,314.3878,5a,42
2026-03-26 05:00:00,292.72711,323.48395,5a,42
2026-03-26 06:00:00,290.73411,322.879,5a,42
2026-03-26 07:00:00,290.73411,324.4291,5a,42
2026-03-26 08:00:00,262.72711,321.1331,5a,42
2026-03-26 09:00:00,260.57511,324.19354,5a,42
2026-03-26 10:00:00,262.72711,329.58078,5a,42
2026-03-26 11:00:00,290.73411,337.18732,5a,42
2026-03-26 12:00:00,285.62711,342.81168,5a,42
2026-03-26 13:00:00,290.73411,345.6329,5a,42
2026-03-26 14:00:00,290.73411,355.7541,5a,42
2026-03-26 15:00:00,331.72711,372.8521,5a,42
2026-03-26 16:00:00,332.72711,377.35718,5a,42
2026-03-26 17:00:00,367.72711,387.63504,5a,42
2026-03-26 18:00:00,367.72711,412.4635,5a,42
2026-03-26 19:00:00,462.72711,424.75024,5a,42
2026-03-26 20:00:00,367.72711,414.45493,5a,42
2026-03-26 21:00:00,367.72711,394.6457,5a,42
2026-03-26 22:00:00,332.72711,371.02466,5a,42
2026-03-26 23:00:00,320.72711,354.06006,5a,42
2026-03-27 00:00:00,265.74992,301.89627,5a,42
2026-03-27 01:00:00,265.74992,296.65524,5a,42
2026-03-27 02:00:00,265.74992,300.53217,5a,42
2026-03-27 03:00:00,263.75092,302.38147,5a,42
2026-03-27 04:00:00,265.74992,301.59235,5a,42
2026-03-27 05:00:00,265.74992,312.57364,5a,42
2026-03-27 06:00:00,265.74992,311.67828,5a,42
2026-03-27 07:00:00,265.74992,315.17447,5a,42
2026-03-27 08:00:00,265.74992,311.69153,5a,42
2026-03-27 09:00:00,265.74992,308.19,5a,42
2026-03-27 10:00:00,265.74992,307.61142,5a,42
2026-03-27 11:00:00,265.74992,304.80914,5a,42
2026-03-27 12:00:00,263.75092,312.983,5a,42
2026-03-27 13:00:00,265.74992,314.69385,5a,42
2026-03-27 14:00:00,270.79692,314.25128,5a,42
2026-03-27 15:00:00,294.75092,327.34482,5a,42
2026-03-27 16:00:00,305.75092,333.7069,5a,42
2026-03-27 17:00:00,305.75092,333.93295,5a,42
2026-03-27 18:00:00,333.75092,342.65366,5a,42
2026-03-27 19:00:00,335.75092,358.78177,5a,42
2026-03-27 20:00:00,305.75092,361.8412,5a,42
2026-03-27 21:00:00,305.75092,347.07794,5a,42
2026-03-27 22:00:00,305.75092,335.8397,5a,42
2026-03-27 23:00:00,294.75092,323.14667,5a,42
2026-03-28 00:00:00,198.48526,276.7685,5a,42
2026-03-28 01:00:00,198.48526,267.38098,5a,42
2026-03-28 02:00:00,198.48526,265.65656,5a,42
2026-03-28 03:00:00,198.48526,266.2588,5a,42
2026-03-28 04:00:00,212.48526,267.49457,5a,42
2026-03-28 05:00:00,213.48526,273.87558,5a,42
2026-03-28 06:00:00,198.48526,273.48236,5a,42
2026-03-28 07:00:00,198.48526,276.55536,5a,42
2026-03-28 08:00:00,116.70626,272.4187,5a,42
2026-03-28 09:00:00,116.70626,272.51852,5a,42
2026-03-28 10:00:00,116.70626,270.80963,5a,42
2026-03-28 11:00:00,116.70626,276.65317,5a,42
2026-03-28 12:00:00,116.70626,282.97232,5a,42
2026-03-28 13:00:00,117.32926,278.45694,5a,42
2026-03-28 14:00:00,198.48526,283.9715,5a,42
2026-03-28 15:00:00,212.48526,281.7229,5a,42
2026-03-28 16:00:00,215.48626,281.60645,5a,42
2026-03-28 17:00:00,288.48526,282.47992,5a,42
2026-03-28 18:00:00,288.48526,287.44507,5a,42
2026-03-28 19:00:00,313.48526,302.12604,5a,42
2026-03-28 20:00:00,288.48526,304.7653,5a,42
2026-03-28 21:00:00,288.48526,297.1712,5a,42
2026-03-28 22:00:00,288.48526,287.73123,5a,42
2026-03-28 23:00:00,215.48626,282.94977,5a,42
2026-03-29 00:00:00,170.45135,216.8832,5a,42
2026-03-29 01:00:00,108.67235,217.05052,5a,42
2026-03-29 02:00:00,170.45135,220.62991,5a,42
2026-03-29 03:00:00,170.45135,217.44453,5a,42
2026-03-29 04:00:00,170.45135,221.46179,5a,42
2026-03-29 05:00:00,170.45135,219.50398,5a,42
2026-03-29 06:00:00,108.03435,208.8715,5a,42
2026-03-29 07:00:00,108.03435,209.54045,5a,42
2026-03-29 08:00:00,108.03435,200.2851,5a,42
2026-03-29 09:00:00,102.10735,208.23796,5a,42
2026-03-29 10:00:00,102.10735,206.17426,5a,42
2026-03-29 11:00:00,102.10735,209.74126,5a,42
2026-03-29 12:00:00,108.03135,210.62859,5a,42
2026-03-29 13:00:00,108.03435,214.30394,5a,42
2026-03-29 14:00:00,108.03435,209.50006,5a,42
2026-03-29 15:00:00,110.10735,208.98177,5a,42
2026-03-29 16:00:00,189.95135,213.75836,5a,42
2026-03-29 17:00:00,203.45135,218.95941,5a,42
2026-03-29 18:00:00,207.45235,231.4582,5a,42
2026-03-29 19:00:00,207.45235,263.36206,5a,42
2026-03-29 20:00:00,207.45235,280.2749,5a,42
2026-03-29 21:00:00,207.45235,257.05682,5a,42
2026-03-29 22:00:00,207.45235,241.57895,5a,42
2026-03-29 23:00:00,203.45135,234.87405,5a,42
2026-03-30 00:00:00,184.66957,177.37364,5a,42
2026-03-30 01:00:00,171.66257,161.09338,5a,42
2026-03-30 02:00:00,184.66957,174.00377,5a,42
2026-03-30 03:00:00,184.66957,175.4796,5a,42
2026-03-30 04:00:00,184.66957,166.29494,5a,42
2026-03-30 05:00:00,184.66957,159.31693,5a,42
2026-03-30 06:00:00,184.66957,157.82385,5a,42
2026-03-30 07:00:00,184.66957,160.32803,5a,42
2026-03-30 08:00:00,184.66957,152.94975,5a,42
2026-03-30 09:00:00,184.66957,150.98671,5a,42
2026-03-30 10:00:00,184.66957,155.64145,5a,42
2026-03-30 11:00:00,186.06257,169.82379,5a,42
2026-03-30 12:00:00,186.06257,182.91928,5a,42
2026-03-30 13:00:00,186.06257,192.48793,5a,42
2026-03-30 14:00:00,186.06257,203.87288,5a,42
2026-03-30 15:00:00,186.06257,231.37395,5a,42
2026-03-30 16:00:00,206.66257,247.65085,5a,42
2026-03-30 17:00:00,216.66257,265.27734,5a,42
2026-03-30 18:00:00,216.66257,351.23633,5a,42
2026-03-30 19:00:00,386.66257,425.42242,5a,42
2026-03-30 20:00:00,216.66257,403.05402,5a,42
2026-03-30 21:00:00,216.66257,334.33453,5a,42
2026-03-30 22:00:00,206.66257,279.2334,5a,42
2026-03-30 23:00:00,186.06257,232.18767,5a,42
2026-03-31 00:00:00,195.01362,180.82156,5a,42
2026-03-31 01:00:00,195.01362,192.25824,5a,42
2026-03-31 02:00:00,195.01362,191.24202,5a,42
2026-03-31 03:00:00,195.01362,207.2421,5a,42
2026-03-31 04:00:00,195.01362,203.87358,5a,42
2026-03-31 05:00:00,195.01362,210.18764,5a,42
2026-03-31 06:00:00,195.01362,208.78629,5a,42
2026-03-31 07:00:00,195.01362,215.87656,5a,42
2026-03-31 08:00:00,189.41362,211.4596,5a,42
2026-03-31 09:00:00,189.41362,207.21999,5a,42
2026-03-31 10:00:00,189.41362,214.66306,5a,42
2026-03-31 11:00:00,195.01362,216.13489,5a,42
2026-03-31 12:00:00,195.01362,218.56355,5a,42
2026-03-31 13:00:00,195.01362,225.07137,5a,42
2026-03-31 14:00:00,195.01362,242.08716,5a,42
2026-03-31 15:00:00,197.42062,268.05203,5a,42
2026-03-31 16:00:00,199.41362,277.55283,5a,42
2026-03-31 17:00:00,274.45962,294.94824,5a,42
2026-03-31 18:00:00,239.41362,367.20132,5a,42
2026-03-31 19:00:00,399.41362,386.84534,5a,42
2026-03-31 20:00:00,199.41362,333.8896,5a,42
2026-03-31 21:00:00,199.41362,276.37128,5a,42
2026-03-31 22:00:00,197.42062,250.96239,5a,42
2026-03-31 23:00:00,197.42062,234.0212,5a,42
2026-04-01 00:00:00,166.41431,190.47845,5a,42
2026-04-01 01:00:00,166.41431,194.39796,5a,42
2026-04-01 02:00:00,166.41431,195.71323,5a,42
2026-04-01 03:00:00,166.41431,192.09233,5a,42
2026-04-01 04:00:00,166.41431,187.54636,5a,42
2026-04-01 05:00:00,166.41431,200.59772,5a,42
2026-04-01 06:00:00,166.41431,200.2107,5a,42
2026-04-01 07:00:00,166.41431,200.04405,5a,42
2026-04-01 08:00:00,111.36131,195.34308,5a,42
2026-04-01 09:00:00,111.36131,198.06496,5a,42
2026-04-01 10:00:00,111.36131,193.82895,5a,42
2026-04-01 11:00:00,113.79731,199.6567,5a,42
2026-04-01 12:00:00,115.56331,193.10876,5a,42
2026-04-01 13:00:00,166.41431,188.14543,5a,42
2026-04-01 14:00:00,176.41431,196.32896,5a,42
2026-04-01 15:00:00,176.41431,198.68204,5a,42
2026-04-01 16:00:00,176.41431,205.9842,5a,42
2026-04-01 17:00:00,192.41431,241.93658,5a,42
2026-04-01 18:00:00,256.41431,326.13928,5a,42
2026-04-01 19:00:00,256.41431,334.18182,5a,42
2026-04-01 20:00:00,192.41431,276.91388,5a,42
2026-04-01 21:00:00,192.41431,237.58215,5a,42
2026-04-01 22:00:00,186.91431,215.10086,5a,42
2026-04-01 23:00:00,176.41431,203.81767,5a,42
2026-04-02 00:00:00,155.6678,168.54823,5a,42
2026-04-02 01:00:00,155.6678,162.74966,5a,42
2026-04-02 02:00:00,155.6678,161.11436,5a,42
2026-04-02 03:00:00,155.6678,151.63947,5a,42
2026-04-02 04:00:00,155.6678,147.75505,5a,42
2026-04-02 05:00:00,155.6678,148.20331,5a,42
2026-04-02 06:00:00,155.6678,145.1166,5a,42
2026-04-02 07:00:00,125.6678,146.5738,5a,42
2026-04-02 08:00:00,123.0508,141.81741,5a,42
2026-04-02 09:00:00,120.6148,147.5484,5a,42
2026-04-02 10:00:00,123.0508,149.08417,5a,42
2026-04-02 11:00:00,125.6678,150.78674,5a,42
2026-04-02 12:00:00,125.6678,146.98645,5a,42
2026-04-02 13:00:00,125.6678,150.2195,5a,42
2026-04-02 14:00:00,155.6678,152.15707,5a,42
2026-04-02 15:00:00,155.6678,155.93245,5a,42
2026-04-02 16:00:00,155.6678,158.9988,5a,42
2026-04-02 17:00:00,165.5678,161.47198,5a,42
2026-04-02 18:00:00,180.7788,179.09482,5a,42
2026-04-02 19:00:00,180.7788,188.3395,5a,42
2026-04-02 20:00:00,180.7788,178.33809,5a,42
2026-04-02 21:00:00,165.5678,166.80553,5a,42
2026-04-02 22:00:00,165.5678,161.59903,5a,42
2026-04-02 23:00:00,165.5678,163.4482,5a,42
2026-04-03 00:00:00,146.09312,146.1022,5a,42
2026-04-03 01:00:00,146.09312,137.95702,5a,42
2026-04-03 02:00:00,146.09312,141.95326,5a,42
2026-04-03 03:00:00,146.09312,137.18112,5a,42
2026-04-03 04:00:00,146.09312,132.44263,5a,42
2026-04-03 05:00:00,146.09312,130.88104,5a,42
2026-04-03 06:00:00,123.47612,125.08429,5a,42
2026-04-03 07:00:00,117.24212,128.0825,5a,42
2026-04-03 08:00:00,117.24212,127.92479,5a,42
2026-04-03 09:00:00,117.24212,132.97594,5a,42
2026-04-03 10:00:00,117.24212,132.75954,5a,42
2026-04-03 11:00:00,117.24212,128.6904,5a,42
2026-04-03 12:00:00,117.24212,127.0858,5a,42
2026-04-03 13:00:00,117.24212,135.52968,5a,42
2026-04-03 14:00:00,121.04012,137.7994,5a,42
2026-04-03 15:00:00,123.47612,141.57173,5a,42
2026-04-03 16:00:00,146.09312,147.44717,5a,42
2026-04-03 17:00:00,147.09312,147.67802,5a,42
2026-04-03 18:00:00,176.09312,151.79887,5a,42
2026-04-03 19:00:00,176.20412,161.5735,5a,42
2026-04-03 20:00:00,176.20412,166.62744,5a,42
2026-04-03 21:00:00,176.20412,158.51099,5a,42
2026-04-03 22:00:00,176.09312,154.3551,5a,42
2026-04-03 23:00:00,161.09312,151.60905,5a,42
2026-04-04 00:00:00,143.28764,155.64308,5a,42
2026-04-04 01:00:00,143.28764,155.54251,5a,42
2026-04-04 02:00:00,143.28764,152.85313,5a,42
2026-04-04 03:00:00,143.28764,150.18234,5a,42
